,Songs,Listeners,Playcount,Duration,Tags
124,Brictom,59425,561209,262000,"[u'folk metal', u'folk', u'acoustic', u'celtic folk', u'viking metal', u'celtic', u'female vocalist', u'folk rock', u'Pagan', u'pagan metal', u'female vocalists', u'favorites', u'Acoustic Folk Rock', u'beautiful', u'neofolk', u'celtic metal', u'pagan folk', u'Female fronted metal', u'metal', u'seen live', u'rock', u'alternative', u'2009', u'dance', u'epic', u'Fusion', u'medieval', u'upbeat', u'best of 2009', u'00s', u'Alternative Folk', u'symphonic', u'symphonic metal', u'swiss', u'traditional', u'8 of 10 stars', u'9 of 10 stars', u'Eargasm', u'fantasy', u'10 of 10 stars', u'neoclassical', u'medieval folk', u'alt-folk', u'celtic fusion', u'9 lbs hammer', u'loreena mckennitt', u'best songs of 2009', u'b', u'2 stars', u'symphonic folk metal']"
125,01 Sacrapos - At First Glance,7693,43017,0,"[u'folk metal', u'Melodic Death Metal', u'pagan metal']"
126,Dessumiis Luge,41811,303325,208000,"[u'folk metal', u'folk', u'pagan metal', u'drums', u'celtic metal', u'Melodic Death Metal', u'beloved gaulish', u'heavy metal', u'metal', u'Hip-Hop', u'seen live', u'hip hop', u'rap', u'female vocalists', u'epic', u'acoustic', u'hiphop', u'Pagan', u'celtic', u'8 of 10 stars', u'6 of 10 stars', u'Celtic Folk Metal', u'9 lbs hammer', u'gaulish', u'pagan as fuck', u'gaulish folk metal', u'Winterthur Curse Metal']"
127,Carnutian Forest,43201,286616,197000,"[u'folk metal', u'folk', u'acoustic', u'folk rock', u'pagan metal', u'celtic metal', u'Female fronted metal', u'metal', u'seen live', u'rock', u'instrumental', u'female vocalists', u'favorites', u'new age', u'Drum and bass', u'Pagan', u'celtic', u'10 of 10 stars', u'6 of 10 stars', u'celtic folk', u'9 lbs hammer', u'pure bliss', u'orgasm', u'acoustic celtic folk metal', u'Songs to Dance', u'gaulish folk rock', u'gaulish folk']"
128,Omnos,68474,705010,228000,"[u'folk metal', u'folk', u'celtic', u'folk rock', u'celtic metal', u'Eluveitie', u'Melodic Death Metal', u'pagan metal', u'metal', u'o kurwa', u'Pagan', u'female vocalists', u'gaulish folk metal', u'beloved gaulish', u'Female fronted metal', u'acoustic', u'great', u'swiss', u'wow', u'9 of 10 stars', u'celtic folk', u'acoustic celtic folk metal', u'omnos', u'seen live', u'Classical', u'swedish', u'memories', u'epic', u'guitar', u'moody', u'amazing', u'female vocalist', u'mood', u'relax', u'Female Voices', u'good beat', u'10 of 10 stars', u'6 of 10 stars', u'Celtic Folk Metal', u'female metal', u'9 lbs hammer', u'b', u'symphonic black', u'mittelalternative', u'gaulish', u'writting', u'277', u'melodioes', u'RM', u'folk metal ballad']"
129,Nata,39387,240993,242000,"[u'folk metal', u'folk', u'acoustic', u'pagan metal', u'viking metal', u'neofolk', u'celtic', u'Pagan', u'fantasy', u'celtic metal', u'pagan folk', u'heavy metal', u'Female fronted metal', u'metal', u'seen live', u'alternative', u'ambient', u'experimental', u'female vocalists', u'epic', u'Fusion', u'world', u'medieval', u'beautiful', u'psychedelic', u'Avant-Garde', u'freak folk', u'emotional', u'darkwave', u'psychedelic folk', u'Alternative Folk', u'world fusion', u'traditional', u'8 of 10 stars', u'Nature', u'6 of 10 stars', u'bagpipe', u'celtic folk', u'medieval folk', u'alt-folk', u'ambient folk', u'expressive', u'9 lbs hammer', u'experimental folk', u'traditional folk', u'Dark Fantasy', u'neomedieval', u'Atmospheric folk', u'fantasy music', u'art folk']"
130,The Cauldron Of Renascence,46117,331654,125000,"[u'folk metal', u'folk', u'pagan metal', u'metal', u'Melodic Death Metal', u'celtic', u'celtic folk', u'celtic metal', u'acoustic', u'folk rock', u'8 of 10 stars', u'celtic influenced', u'Female fronted metal', u'seen live', u'female vocalists', u'favorites', u'catchy', u'epic', u'world', u'viking metal', u'drums', u'Pagan', u'world fusion', u'swiss', u'traditional', u'uptempo', u'fantasy', u'6 of 10 stars', u'neoceltic', u'Play this loud enough to raise the dead', u'9 lbs hammer', u'traditional folk', u'Dark Fantasy', u'pure bliss', u'Eluveitie', u'get more of this', u'fantasy music', u'symphonic black', u'gaelic-tinged rock', u'World Folk', u'fantasy folk', u'Medievo-celtique', u'folk-celtic-medieval', u'Songs to Dance', u'eargasm everytime', u'gaulish folk rock']"
131,05 Within The Grove,7004,43828,0,"[u'folk metal', u'Melodic Death Metal', u'celtic metal']"
132,04 The Arcane Dominion,7407,48164,0,"[u'folk metal', u'Melodic Death Metal', u'pagan metal', u'celtic metal']"
133,03 A Girls Oath,7359,45635,0,"[u'folk metal', u'Melodic Death Metal', u'pagan metal', u'celtic metal']"
134,Brictom,59425,561209,262000,"[u'folk metal', u'folk', u'acoustic', u'celtic folk', u'viking metal', u'celtic', u'female vocalist', u'folk rock', u'Pagan', u'pagan metal', u'female vocalists', u'favorites', u'Acoustic Folk Rock', u'beautiful', u'neofolk', u'celtic metal', u'pagan folk', u'Female fronted metal', u'metal', u'seen live', u'rock', u'alternative', u'2009', u'dance', u'epic', u'Fusion', u'medieval', u'upbeat', u'best of 2009', u'00s', u'Alternative Folk', u'symphonic', u'symphonic metal', u'swiss', u'traditional', u'8 of 10 stars', u'9 of 10 stars', u'Eargasm', u'fantasy', u'10 of 10 stars', u'neoclassical', u'medieval folk', u'alt-folk', u'celtic fusion', u'9 lbs hammer', u'loreena mckennitt', u'best songs of 2009', u'b', u'2 stars', u'symphonic folk metal']"
135,Ave Maria,40286,223198,348000,"[u'folk metal', u'german', u'medieval', u'metal', u'Mittelalter', u'Gothic Metal', u'Mittelalter Metal', u'in extremo', u'folk rock', u'medieval metal', u'folk', u'mittelalter rock', u'seen live', u'rock', u'germany', u'deutsch', u'hard rock', u'bagpipes', u'Ave Maria', u'Mittelaltermetal', u'viking metal', u'fun', u'live', u'epic metal', u'Folk-Metal', u'German language', u'mittelalter-metal', u'Mittelalterrock', u'Folk medieval', u'heavy metal', u'instrumental', u'slow', u'Love', u'dark', u'folk-rock', u'Gothic', u'latin', u'techno', u'Awesome', u'melodic', u'ethnic', u'dirty', u'melancholic', u'darkwave', u'deutschland', u'deutschsprachig', u'00s', u'folkrock', u'Gothic Rock', u'celtic']"
136,Horizont,48646,358728,218000,"[u'folk metal', u'german', u'metal', u'Mittelalter Metal', u'medieval', u'folk rock', u'Mittelalter', u'in extremo', u'mittelalter rock', u'deutsch', u'folk', u'medieval metal', u'rock', u'seen live', u'bagpipe', u'german rock', u'favorites', u'Gothic', u'Gothic Rock', u'makes me sing', u'emo', u'Deutschrock', u'favourite', u'male vocalist', u'00s', u'celtic', u'Love it', u'2000s', u'heard live', u'10 of 10 stars', u'Medieval Rock', u'like it', u'German metal', u'Muista', u'saugeil', u'gmm', u'stopgap', u'lieblingslieder', u'meaty beaty big and bouncy', u'liebeslied', u'rockig', u'Mittelalterrock', u'german folk metal', u'dunkel', u'rock club hildesheim', u'InEx', u'lyrisch', u'CD at home', u'fuer maria', u'muista - kuunnella']"
137,Liam (in Deutsch),3253,21857,0,"[u'metal', u'folk metal', u'deutsch', u'Mittelalter', u'Folk-Metal']"
138,Tannhuser,23442,111887,188000,"[u'medieval', u'folk metal', u'bagpipe', u'folk', u'folk rock', u'german', u'in extremo', u'Mittelalterrock', u'metal', u'rock', u'alternative', u'Progressive rock', u'thrash metal', u'00s', u'medieval metal', u'Mittelalter', u'Folk-Metal', u'Mittelalter Metal', u'mittelalter rock', u'makes me sing', u'stopgap', u'La-la-la lino lubit korke-e-e', u'old german', u'tannhaeuser', u'harpha']"
139,Macht und Dummheit,30941,190930,250000,"[u'folk metal', u'metal', u'medieval', u'german', u'folk rock', u'Mittelalter', u'in extremo', u'mittelalter rock', u'rock', u'folk', u'bagpipe', u'Mittelalter Metal', u'Mittelalterrock', u'deutsch', u'medieval metal', u'heavy metal', u'favorite songs', u'albums I own', u'memories', u'folkrock', u'industrial metal', u'Gothic Rock', u'Favourites', u'male vocals', u'mittelalter-rock', u'stopgap', u'lieblingslieder', u'lieblingslied', u'muh', u'clubhit', u'swwg', u'medieval and folk', u'geile musig', u'qwerot', u'folk und medieval metal', u'So fuer zwischendurch', u'0 kirotenshu very bads inumans', u'0 kirotenshu half-bads eternals', u'0 kirotenshu inumans', u'0 tenshukira bads  forgeted gods', u'best of mediveal']"
140,Fontaine Ja Jolie,2581,13395,0,"[u'folk metal', u'metal', u'german', u'my pleasuredome']"
141,Nur Ihr Allein,39366,261534,233000,"[u'folk metal', u'german', u'metal', u'mittelalter rock', u'medieval', u'folk rock', u'Mittelalter', u'folk', u'deutsch', u'in extremo', u'Mittelalter Metal', u'rock', u'bagpipe', u'seen live', u'alternative', u'medieval metal', u'In Extremo pur', u'guter text', u'Gothic', u'germany', u'Energetic', u'bagpipes', u'Gothic Metal', u'aggressive', u'fun', u'nice', u'male vocalist', u'live', u'00s', u'Gothic Rock', u'celtic', u'2005', u'wow', u'8 of 10 stars', u'2000s', u'7 of 10 stars', u'german lyrics', u'5', u'All time favorite songs', u'german artists', u'My Favorites', u'German metal', u'German Bands', u'fon', u'mittelalter-rock', u'nndw', u'Zuglied', u'Mittelalterrock', u'german folk rock', u'Great Sound']"
142,Wesserbronner Gebet,14728,77452,0,"[u'folk metal', u'medieval', u'bagpipe', u'in extremo', u'metal', u'alternative', u'alternative metal', u'Mittelalter', u'Mittelalter-Mix', u'medieval and folk', u'niche ne ponyatno no zdorovo', u'In Extremo pur', u'this music reminds me about something']"
143,Horizont,48646,358728,218000,"[u'folk metal', u'german', u'metal', u'Mittelalter Metal', u'medieval', u'folk rock', u'Mittelalter', u'in extremo', u'mittelalter rock', u'deutsch', u'folk', u'medieval metal', u'rock', u'seen live', u'bagpipe', u'german rock', u'favorites', u'Gothic', u'Gothic Rock', u'makes me sing', u'emo', u'Deutschrock', u'favourite', u'male vocalist', u'00s', u'celtic', u'Love it', u'2000s', u'heard live', u'10 of 10 stars', u'Medieval Rock', u'like it', u'German metal', u'Muista', u'saugeil', u'gmm', u'stopgap', u'lieblingslieder', u'meaty beaty big and bouncy', u'liebeslied', u'rockig', u'Mittelalterrock', u'german folk metal', u'dunkel', u'rock club hildesheim', u'InEx', u'lyrisch', u'CD at home', u'fuer maria', u'muista - kuunnella']"
144,Liam (in Deutsch),3253,21857,0,"[u'metal', u'folk metal', u'deutsch', u'Mittelalter', u'Folk-Metal']"
145,Spielmann,29286,174623,213000,"[u'folk metal', u'metal', u'folk', u'Mittelalter Metal', u'medieval', u'folk rock', u'german', u'medieval metal', u'Mittelalter', u'in extremo', u'bagpipes', u'bagpipe', u'Medieval Rock', u'mittelalter rock', u'In Extremo pur', u'rock', u'favorites', u'Gothic', u'germany', u'deutschsprachig', u'4 of 10 stars', u'medieval folk', u'All time favorite songs', u'My Favorites', u'mitsingen', u'Scholes song', u'Mittelalterrock', u'german folk rock', u'Mittelalter-Mix', u'elossa', u'frust', u'qwerot', u'guter text', u'niemiaszki', u'erntewagen onkelz']"
146,Poc Vocem,14746,87975,0,"[u'folk metal', u'medieval', u'metal', u'in extremo', u'seen live', u'rock', u'folk', u'german', u'sehnsucht', u'mittelalter rock', u'medieval and folk', u'In Extremo pur', u'bagpipe folk metal', u'sweet hurdy-gurdy writing down my life']"
147,Singapur,24870,146891,234000,"[u'folk metal', u'metal', u'folk rock', u'deutsch', u'german', u'Mittelalter Metal', u'mittelalter rock', u'in extremo', u'folk', u'medieval', u'male vocalist', u'2000s', u'bagpipe', u'Mittelalterrock', u'Mittelalter-Mix', u'medieval and folk', u'In Extremo pur', u'germany', u'00s', u'medieval metal', u'Liederabt']"
148,Zamienię cię,37,125,184000,"[u'polish', u'2017 single']"
149,Tak smakuje życie,7307,60934,220000,"[u'party', u'PL', u'polish', u'2012 single', u'accordion', u'talent show', u'bete noire', u'playlista rmf fm', u'jaka to melodia']"
150,Don’t worry,79,216,0,[]
151,Zabiorę Cię Stąd,1134,7699,186000,"[u'party', u'polish', u'2015 single', u'talent show', u'playlista rmf fm']"
152,Cykady Na Cykladach,27399,188070,177000,"[u'polish', u'rock', u'female vocalists', u'polish rock', u'80s', u'maanam', u'polskie', u'kora', u'psychobilly', u'PL', u'rock n roll', u'70s', u'hard rock', u'post-punk', u'groove', u'oldies', u'Psychedelic Rock', u'queer', u'polska', u'13', u'positive', u'childhood memories', u'70s rock', u'80s rock', u'wed', u'nowa fala', u'131', u'sunowo', u'estees', u'sweet rock', u'greatest polish hits', u'Make Me Wanna Dance', u'best of the bests', u'music group', u'katberry pl', u'genital panic', u'oinuzrtsim', u'skocznie', u'krycucha', u'kric', u'sgr3', u'playlista rmf fm', u'yordii', u'jaka to melodia', u'kora cykady', u'mannam', u'xcoolx', u'moja gitara', u'wakacje11', u'polish music group']"
153,Fable,57740,202357,432000,"[u'trance', u'electronic', u'chillout', u'ambient', u'dance', u'90s', u'Robert Miles', u'piano', u'vocal trance', u'dream house', u'dream trance', u'fable', u'electronica', u'instrumental', u'female vocalists', u'techno', u'House', u'Dreamy', u'female vocalist', u'1996', u'relaxing trance', u'beautiful', u'Awesome', u'strings', u'atmospheric', u'cool', u'Dream', u'downtempo', u'epic', u'world', u'jazz fusion', u'Drum n Bass', u'Radio', u'party', u'euphoric', u'relaxing', u'hypnotic', u'spacey', u'Uplifting', u'eurodance', u'echo', u'swiss', u'nostalgia', u'Love it', u'loneliness after dusk', u'magic', u'Electronica/Dance', u'Dancemania', u'1990s', u'6 of 10 stars']"
154,O Pani!,77,769,0,"[u'polish', u'wake-up song', u'The X Factor', u'talent show', u'greatest polish hits', u'playlista rmf fm', u'2017 single']"
155,King,42500,394557,266000,"[u'rock', u'polish', u'alternative rock', u'polish rock', u'alternative', u'T Love', u'punk rock', u'favourite', u'polskie', u'muniek', u'do spiewania po pijaku z Tyska', u'punk', u'favorites', u'Favourite Songs', u'Polak potrafi', u'King', u'a to polska wlasnie', u'TLove', u'ogolniak', u'klasyki', u'seen live', u'indie', u'indie rock', u'Love', u'soft rock', u'ska', u'90s', u'Energetic', u'great lyrics', u'Ballad', u'poland', u'joy', u'good times', u'To wlasnie lubie', u'polish alternative', u'ssij', u'weekly number one 2007', u'greatest polish hits', u'liceum', u'bad mood day', u'lzo1', u'slodka ewa', u'all-time top polish', u'anty', u'rok temu', u'To juz klasyka', u'playlista rmf fm', u'zadedykowane wszystkim spalonym piorom', u'xcoolx', u'tekstowo']"
156,Stereo Love,170,634,0,[]
157,Noc po ciężkim dniu,3789,19103,221000,"[u'pop', u'polish', u'bajm', u'female vocalists', u'female vocalist', u'greatest polish hits', u'polish female vocal', u'bete noire', u'playlista rmf fm']"
158,One Way Or Another,13210,153418,160000,"[u'pop rock', u'cover', u'one direction', u'pop', u'rock', u'british', u'song', u'Favorite', u'fucking', u'songs i could listen to all day', u'songs I absolutely love', u'Leave Me Alone', u'sexy boys', u'dancing in my room', u'I LOVE COVERS SO FUCKING MUCH', u'INFINITE HEARTS ON THIS ONE', u'One Direction - One Way or Another']"
159,Bronię się,839,5140,0,"[u'polish', u'talent show', u'2017 single']"
160,If Only U,29,57,0,[]
161,Całuj mnie,39,115,256000,[]
162,cHAINeD TO The RhytHm (Feat. Skip Marley),12326,282004,0,"[u'pop', u'hino', u'dance', u'Skip Marley', u'FLOP', u'Disco', u'electronic', u'80s', u'reggae', u'female vocalists', u'political', u'synthpop', u'female vocalist', u'dance pop', u'duet', u'collaboration', u'love at first listen', u'Disco Pop', u'Trash', u'10s', u'featuring', u'rhythm', u'katy perry', u'best of 2017', u'talentless', u'powerful lyrics', u'pop-dance', u'love at firsten listen', u'aaaaaaaaaaaa', u'unnecessary collaboration', u'que hino', u'kp4', u'fuck Donald Trump', u'salvou o pop', u't\xe1 tudo errado', u'2017 single', u'linedance 2017', u'AM\xc9M KATY PERRY', u'Best 2017', u'Road to the RHYTHM', u'KATY peRrY is BacK', u'KAtY peRRy iS BacK', u'RoaD 2 the RHYTHM', u'stop copying taylor swift', u'Comeback do pop', u'shave your head then you flop', u'Chained to the Flop', u'tag lixo']"
163,Antidotum,22406,108818,259000,"[u'rock', u'polish', u'pop', u'polskie', u'pop rock', u'female vocalists', u'kasia kowalska', u'polski rock', u'hard rock', u'soft rock', u'dobre bo polskie', u'alternative rock', u'PL', u'Pop-Rock', u'loneliness after dusk', u'polish rock', u'01', u'My Favourites', u'Pop Music', u'polish music', u'roc', u'kocham', u'teraz albo nigdy', u'polish trip-hop', u'greatest polish hits', u'Kasia', u'piosenka przewodnia', u'romantyczne', u'polisz mtv', u'rockoteka', u'orangelani2', u'polish limonki', u'playlista rmf fm', u'antidotum', u'jaka to melodia']"
164,Andalouse,14567,131253,167000,"[u'french', u'2014', u'dance', u'party', u'2014 single', u'talent show', u'frankgardy 28', u'chart', u'playlista rmf fm', u'song festival 28', u'song festival 28 final']"
165,Królowa Łez,1884,15764,266000,"[u'polish', u'Disco', u'pop', u'rock', u'electro', u'dance', u'Mam talent', u'greatest polish hits', u'polish dance', u'playlista rmf fm', u'2016 single']"
166,Stitches,213986,1908562,164000,"[u'pop', u'Canadian', u'acoustic', u'guitar', u'r&b', u'my love', u'male vocalists', u'dance pop', u'Beautiful Songs', u'fallon', u'favorite song', u'handclaps', u'teen pop', u'best of 2015', u'beautiful lyrics', u'conan', u'radio disney', u'hino', u'2015 single', u'bbc radio1 playlist 2015', u'play it loud loud loud', u'Songs that remind me of someone', u'uk number one', u'smash hit', u'third single', u'favorites 2015', u'love at 1st listen', u'puzata xata', u'playlista rmf fm', u'songs that i love the lyric', u'shawn mendes gif', u'2015 fig', u'hino da vida', u'isnt he cute', u'bbc radio1 playlist 2016']"
167,Policeman,40508,355374,251000,"[u'reggae', u'polish', u'ragga', u'dancehall', u'jamal', u'polskie', u'polish music', u'Hip-Hop', u'polish reggae', u'raggamuffin', u'polish ragga', u'na poprawe nastroju', u'summer', u'PL', u'polska', u'jamaica', u'zajebiste', u'polskie reggae', u'pozytywnie', u'po polskiemu', u'reagge', u'polish hip-hop', u'polish reggae bands', u'wspomnieniowo', u'pozytywna energia i radosc grania', u'polish dancehall', u'Policeman', u'chillout', u'fantastic', u'Reggaeton', u'favourite', u'cool', u'positive', u'polish rock', u'weed music', u'good polish reaggae raggae', u'dobre bo polskie', u'best polish', u'pozytywne', u'pop-reggae', u'lets the party start', u'JRC', u'from soundtracks', u'rewolucje', u'jalam', u'alternative', u'rap', u'party', u'wake-up song', u'movie song']"
168,I Don't Wanna Live Forever,65,787,0,[]
169,Byłaś dla mnie wszystkim,4449,38535,200000,"[u'party', u'polish', u'polskie', u'2013 single', u'playlista rmf fm', u'pasztet kaliski']"
170,I Love Rock 'n' Roll,125,387,0,[]
171,Malcziki,67,161,0,[]
172,Ain't Your Mama,71418,474780,218000,"[u'pop', u'dance', u'jennifer lopez', u'summer', u'2016', u'2016 single', u'electronic', u'electropop', u'female vocalists', u'Queen', u'catchy', u'latin', u'american', u'party', u'synthpop', u'rnb', u'fun', u'dance pop', u'love at first listen', u'J.Lo', u'legend', u'latina', u'comeback', u'wake-up song', u'haters gonna hate', u'meghan trainor', u'playlista rmf fm', u'jay lo', u'aint your mama']"
173,Sweat (A La La La La Long),185972,571142,226000,"[u'reggae', u'90s', u'pop', u'jamaican', u'inner circle', u'reggae-pop', u'dance', u'1993', u'summer', u'party', u'chill', u'classic', u'sexy', u'happy', u'roots', u'dancehall', u'fun', u'male vocalists', u'jamaica', u'1992', u'reggae dance', u'Love', u'ska', u'Favorite', u'roots reggae', u'Sommer', u'puro surf', u'reggie', u'sweat', u'dub', u'favorites', u'oldies', u'male vocalist', u'chill out', u'raggae', u'Good Vibrations', u'inner circle - sweat a la la la la long', u'sweat a la la la la long']"
174,Push the Button,235108,1003338,218000,"[u'pop', u'dance', u'Sugababes', u'female vocalists', u'british', u'rnb', u'00s', u'brit pop', u'Push The Button', u'sexy', u'girl band', u'female', u'britpop', u'guilty pleasure', u'girl group', u'electronic', u'catchy', u'dance pop', u'dallas austin', u'party', u'UK', u'electro', u'2005', u'soul', u'80s', u'girl power', u'uk number one', u'sugarbabes', u'Sugababes - Push The Button', u'rock', u'favorites', u'r&b', u'loved', u'female vocalist', u'hot', u'top 40', u'Guilty Pleasures', u'Girl Groups', u'pure pop', u'singstar', u'aerobic', u'Disco', u'electronica', u'90s', u'favourite', u'fun', u'english', u'Fave', u'00s pop', u'my favourite songs']"
175,Ludzie Niepowszedni,342,791,0,[]
176,Part-Time Lover,130463,453746,249000,"[u'soul', u'80s', u'pop', u'motown', u'funk', u'Stevie Wonder', u'oldies', u'rnb', u'male vocalists', u'1985', u'Disco', u'dance', u'rhythm and blues', u'amayzes loved', u'RB', u'american', u'party', u'funky', u'Favourites', u'8 of 10 stars', u'the best', u'davaho53', u'classic', u'70s', u'singer-songwriter', u'easy listening', u'r&b', u'synthpop', u'My Songs', u'Old School soul', u'linedance', u'billboard number ones', u""1980's"", u'partime', u'Stevie Wonder - Part-Time Lover', u'Part-Time lover', u'seen live', u'rock', u'instrumental', u'sexy', u'piano', u'Smooth Soul', u'pop-soul', u'urban', u'Psychedelic Soul', u'soft rock', u'romantic', u'other', u'beautiful', u'Awesome']"
177,Ego,6827,43536,208000,"[u'dance', u'french', u'pop', u'party', u'Reggaeton', u'male vocalists', u'2010s', u'jamaican', u'2016', u'2015 single', u'playlista rmf fm']"
178,Stressed Out,306931,3078820,202000,"[u'indie', u'alternative', u'Awesome', u'love at first listen', u'my name is blurryface and i care what you think', u'hip hop', u'pop', u'rap', u'indie pop', u'10s', u'2015', u'rock', u'alternative rock', u'american', u'summer', u'amazing', u'Uplifting', u'Ballad', u'duo', u'FUCKING AWESOME', u'feelgood', u'Stuck on repeat', u'<3', u'2016', u'indie rap', u'honest', u'hit', u'play it loud', u'2015 single', u'Turn back time', u'stressed out', u'Meyers', u'my tune', u'playlista rmf fm', u'Twenty One Pilots', u'2015 favorite', u'my top 100 of 2015', u'bbc radio1 playlist 2016', u'play pretend', u'It starts with one thing I dont know why it doesnt even matter how hard you try keep that in mind i designed this rhyme', u'born in 1988', u'generation 80s']"
179,Bamboleo,167928,675360,202000,"[u'spanish', u'Flamenco', u'latin', u'Gipsy Kings', u'spanish guitar', u'80s', u'guitar', u'latino', u'samba', u'rumba', u'world', u'Gypsy', u'party', u'World Music', u'Bamboleo', u'pop', u'acoustic', u'1987', u'spy spanish', u'vugube62', u'french', u'happy', u'spain', u'espa\xf1ol', u'summer', u'latin pop', u'salsa', u'6 of 10 stars', u'top 2000', u'flamenco rumba', u'Gypsy kings', u'slgdm', u'flamenco fire', u'This tune just makes you wanna move your feet', u'bamboleiro', u'male', u'jazz', u'instrumental', u'dance', u'energy', u'Retro', u'Passionate', u'Mellow', u'party music', u'nice', u'percussion', u'male vocalist', u'male vocalists', u'Espanol', u'france']"
180,Kroplą deszczu,3257,19167,216000,"[u'polish', u'pop', u'male vocalists', u'rain', u'loneliness after dusk', u'2014', u'greatest polish hits', u'polisz mtv', u'rockoteka', u'triplove', u'hop-bec', u'playlista rmf fm', u'rmf fm']"
181,Cicho,15237,208580,203000,"[u'rock', u'polish', u'pop', u'Ewa Farna', u'pop rock', u'female vocalists', u'hit lata 2009', u'czech republik', u'polish music', u'milestone track', u'babski rock', u'cicho', u'2009', u'sexy', u'hard rock', u'dance', u'punk rock', u'favourite', u'post rock', u'PL', u'00s', u'lyrics', u'perfect', u'teen pop', u'polskie', u'amazing vocal', u'sad and beautiful', u'pop dance', u'reminds me of you', u'loved track', u'fraction', u'greatest polish hits', u'July 11', u'awesome composition', u'Polski Hit Lata 2009', u'jaka to melodia', u'wymowne', u'krejzi nastolatka', u'Dobre 1', u'prywatny kicz', u'sopot hit festiwal 2009']"
182,The Riddle,48,596,163000,[]
183,Zagadka,12,22,0,[]
184,Zagadka,12,22,0,[]
185,Animal,3232,13367,234000,"[u'spanish', u'pop', u'party', u'latin pop', u'playlista rmf fm', u'2017 single']"
186,Ławka,6691,50677,202000,"[u'alternative', u'pop', u'Formacja Niezywych Schabuff', u'funk', u'party', u'polish', u'Funk Rock', u'polish rock', u'polskie', u'wake-up song', u'greatest polish hits', u'Sopot Festival', u'wiosna', u'polish pop rock', u'WyrOoMbaNe W kOOoSmos', u'Lawka', u'playlista rmf fm', u'jaka to melodia', u'ja jestem ja']"
187,W związku z tym,13,18,0,[]
188,Shape of You,200398,2009174,234000,"[u'pop', u'best of 2017', u'dancehall', u'sia', u'hino', u'2017', u'dance', u'catchy', u'tropical house', u'Ed Sheeran', u'electronic', u'british', u'dance-pop', u'funk', u'beautiful', u'new', u'rnb', u'male vocalists', u'tropical', u'single', u'10s', u'fallon', u'Be my baby', u'snl', u'king of pop', u'tlc', u'wake-up song', u'uk number one', u'us number one', u'No Scrubs', u'smash hit', u'farofa', u'superpop', u'german number one', u'fode essa buceta', u'playlista rmf fm', u'post-nerdcore', u'australian number one', u'i love cheap thrills', u'2017 single', u'muito cheap thrills sim', u'bbc radio1 playlist 2017', u'Sia Felings', u'singer-somngwriter']"
189,I Would Like,71235,423679,226000,"[u'pop', u'dance', u'rainha do pop', u'electronic', u'electropop', u'swedish', u'party', u'zara larsson', u'2016 single', u'bbc radio1 playlist 2016', u'uk number two']"
190,Uciekam,3,3,0,[]
191,Zaklęty krąg,71,587,0,"[u'polish', u'playlista rmf fm', u'2016 single']"
192,My Way,134477,738914,219000,"[u'tropical house', u'electronic', u'british', u'House', u'party', u'basic', u'EDM', u'Motivation', u'bad lyrics', u'playlista rmf fm', u'2016 single', u'bbc radio1 playlist 2016', u'Summer pt. 2', u'good garbage', u'feel so close 3.0']"
193,Hej Joe!,165,1486,189000,"[u'polish', u'2014 single', u'playlista rmf fm']"
194,Falling,24451,78331,202000,"[u'swedish', u'party', u'2017 single']"
195,Za Dlugo Bylas Sama,18,26,0,[]
196,Co ty tutaj robisz,31811,159965,220000,"[u'polish', u'rock', u'polish rock', u'polskie', u'polskie-dobre', u'90s', u'elektryczne gitary', u'Killer', u'realizm', u'fun', u'PL', u'catchy', u'polnisch', u'dobra polska muzyka', u'elekrtyczne gitary', u'Soundtrack', u'alternative rock', u'singer-songwriter', u'happy', u'lalala', u'singer', u'Energetic', u'favourite', u'melody', u'polska', u'after work', u'poprock', u'ulubione', u'polish music', u'dobre bo polskie', u'wed', u'131', u'sunowo', u'elektryczne', u'Co ty tutaj robisz', u'druga', u'najulubiensze', u'moja polska muzyka', u'oinuzrtsim', u'Krisulexy', u'radiowawa', u'radio wawa', u'gitary', u'xcoolx', u'open fm 90 hits']"
197,Bad Ideas,21209,91032,166000,"[u'dance', u'trumpet', u'party', u'german', u'wake-up song', u'2016 single']"
198,"Powiedz mi, że nie chcesz",5331,52206,212000,"[u'polish', u'The X Factor', u'talent show', u'2013 single']"
199,Twoje włosy rozwiał wiatr,47,492,0,"[u'polish', u'2015 single', u'playlista rmf fm']"
200,Hałas,503,3275,194000,"[u'polish', u'playlista rmf fm']"
201,O Pani!,77,769,0,"[u'polish', u'wake-up song', u'The X Factor', u'talent show', u'greatest polish hits', u'playlista rmf fm', u'2017 single']"
202,Tylko mnie nie strasz,1207,11169,200000,"[u'polish', u'movie song', u'playlista rmf fm', u'jaka to melodia']"
203,Byłaś dla mnie wszystkim,4449,38535,200000,"[u'party', u'polish', u'polskie', u'2013 single', u'playlista rmf fm', u'pasztet kaliski']"
