,Songs,Listeners,Playcount,Duration,Tags
45,Callin' Out,31516,110502,399000,"[u'hip hop', u'Hip-Hop', u'lyrics born', u'underground hip-hop', u'Quannum', u'seen live', u'indie', u'alternative', u'rap', u'funky', u'groovy', u'underground hip hop', u'Bay Area', u'leapsandloved', u'leapsandsotd', u'leapsandsongoftheday', u'rock', u'hardcore', u'experimental', u'Lo-Fi', u'funk', u'turntablism', u'mixtape', u'2003', u'groove', u'late night', u'american', u'party', u'japan', u'intelligent', u'west coast', u'fun', u'heard on Pandora', u'dj', u'hand claps', u'True Hip Hop', u'groovin', u'underground', u'funkadunk', u'new funk', u'fuck yeah', u'jazz-hop', u'singalong', u'Advertisement', u'add', u'hit', u'rare groove', u'real hip hop', u'DJ set', u'Mile High Music Festival 2009']"
46,White Winter Hymnal,733098,6253382,146000,"[u'folk', u'indie', u'Mellow', u'beautiful', u'winter', u'alternative', u'indie folk', u'fleet foxes', u'indie rock', u'acoustic', u'Dreamy', u'makes me happy', u'rock', u'atmospheric', u'harmony', u'00s', u'american', u'folk rock', u'favorites', u'catchy', u'christmas', u'Lo-Fi', u'chill', u'male vocalists', u'best of 2008', u'2008', u'Uplifting', u'Awesome', u'harmonies', u'sweet', u'songs that i will still be listening to in a billion years', u'happy', u'americana', u'love at first listen', u'slow old bicycle music', u'chillout', u'Love', u'indie pop', u'singer-songwriter', u'ethereal', u'vocal harmonies', u'snow', u'lovely', u'pop', u'alternative rock', u'other', u'art rock', u'pretty', u'freak folk', u'loved']"
47,Ghetto Diplomat,13724,33097,226000,"[u'hip hop', u'funky', u'Dope', u'jurassic 5', u'Rad', u'Chill hip hop', u'test2', u'funkeh radio', u'trip-hip-hop', u'funky beats that dazzle and amaze', u'indie G-funk', u'Ghetto Diplomat', u'j5 best']"
48,Rapp Snitch Knishes feat. Mr. Fantastik,49940,230502,173000,"[u'underground hip-hop', u'MF Doom Touched It', u'Hip-Hop', u'Shams 9 i', u'cathartic', u'stellar', u'Godlike', u'don m', u'Shit-hot', u'kss1984 - great']"
49,Mykonos,593010,4098025,275000,"[u'indie', u'folk', u'indie rock', u'fleet foxes', u'rock', u'indie folk', u'beautiful', u'Mellow', u'alternative', u'acoustic', u'folk rock', u'00s', u'american', u'2008', u'vocal harmony', u'Lo-Fi', u'best of 2008', u'love at first listen', u'loved', u'mykonos', u'favorites', u'americana', u'Awesome', u'male vocalists', u'repeatrepeatrepeat', u'best tracks of 2008', u'chill', u'Alt-country', u'seattle', u'Love', u'atmospheric', u'summer', u'melancholy', u'Pastoral', u'perfect', u'you need to hear this', u'lovedbyale', u'chillout', u'pop', u'freak folk', u'amazing', u'harmony', u'FUCKING AWESOME', u'timeless', u'duyster', u'seen live', u'alternative rock', u'USA', u'Favourites', u'lovely']"
50,Feel Me Flow,82616,281574,213000,"[u'hip hop', u'rap', u'Hip-Hop', u'90s', u'naughty by nature', u'old school', u'east coast rap', u'Old School Hip Hop', u'classic hip-hop', u'cool', u'slowjamz', u'when I was young', u'hip hop tag', u'Hip Hop Anthems', u'test', u'chillout', u'pop', u'rock', u'classic', u'80s', u'clean', u'catchy', u'Awesome', u'upbeat', u'smooth', u'Gangsta Rap', u'East Coast', u'loved', u'heard on Pandora', u'fav', u'best', u'1995', u'Real hip-hop', u'ninja', u'real hip hop', u'damn', u'stream', u'Classic Hip Hop', u'tommy boy', u'black music', u'20120312', u'My Favs', u'kesa', u'hiphop classics', u'rap hip hop', u'Ass Kicking Music', u'General Rap', u'fuckin great song', u'to find again', u'indie G-funk']"
51,Freedom,105117,391306,199000,"[u'Hip-Hop', u'hip hop', u'rap', u'jurassic 5', u'underground hip-hop', u'freedom', u'hiphop', u'underground hip hop', u'positive', u'Mellow', u'Mellow hip hop', u'funk chill hip-hop', u'old school', u'fun', u'Favorite', u'Hip HopRap', u'2002', u'da real underground new skool hip hop', u'indie', u'oldschool', u'favorites', u'underground rap', u'urban', u'turntablism', u'feel good', u'lounge', u'upbeat', u'american', u'funky', u'good shit', u'California', u'west coast', u'fip', u'cool', u'good', u'soulful', u'kranky', u'los angeles', u'True Hip Hop', u'underground', u'sweet', u'Best of', u'alternative rap', u'FUCKING AWESOME', u'rar22', u'chillin', u'lovedtrack', u'mark-test2', u'umlaute', u'HippHopp']"
52,The Space Program,59051,214993,341000,"[u'Hip-Hop', u'chillout', u'hip hop', u'pop', u'japanese', u'emo', u'rap', u'female vocalists', u'dance', u'cute', u'epic', u'easy listening', u'new age', u'pretentious', u'kitsch', u'hiphop', u'gay', u'comedy', u'humour', u'anime', u'J-rock', u'parody', u'j-pop', u'ridiculous', u'wtf', u'love at first listen', u'Trash', u'SCHEISSE', u'hilarious', u'boring', u'overrated', u'bullshit', u'halloween', u'garbage', u'BDSM', u'whore', u'dumb', u'sellout', u'porn', u'annoying', u'What', u'awful', u'based', u'lame', u'visual kei', u'vulgar', u'Brutal Death Metal', u'jrock', u'meme', u'embarrassing']"
53,Thin Line,61704,259459,285000,"[u'Hip-Hop', u'hip hop', u'rap', u'jurassic 5', u'funky', u'hiphop', u'good flow', u'turntablism', u'underground hip-hop', u'beats', u'great song', u'Favorite', u'True Hip Hop', u'Nelly Furtado', u'more of this please', u'j5', u'good songs', u'test', u'chillout', u'chill', u'downtempo', u'2004', u'90s', u'party', u'favourite', u'live', u'underground hip hop', u'Hip HopRap', u'favorite tracks', u'choon', u'hip hop hooray', u'jazzy hiphop', u'Mya', u'Hiphopsoul', u'true-skool hiphop', u'TRUE musical HIP HOP', u'varna', u'petes favorites', u'badass chill', u'indie minimal-folk hip-hop', u'minimal-folk hip-hop', u'respect the thin line', u'nu world', u'mixit', u'picundertchum', u'old-time blues']"
54,Back 4 U,52946,220862,196000,"[u'Hip-Hop', u'Jazz Hop', u'hiphop', u'alternative rap', u'old school', u'hip hop', u'jazzy hop', u'anti-depressing', u'rap', u'underground rap', u'smooth', u'chill out', u'Favourites', u'Fett', u'feedback', u'Classic Hip Hop', u'somafm', u'jazzy hip hop', u'loving it', u'Bagel', u'funk hop', u'fun to skateboard to', u'where is my bong', u'superedel', u'excellent lyricism', u'hip hop - jazz', u'progressive hop', u'check the wordplay', u'Zajebisty Bit', u'trak3', u'supersuperedel', u'aubergine fr mich']"
55,In the Flesh,67504,207042,245000,"[u'Hip-Hop', u'hip hop', u'rap', u'underground rap', u'urban', u'jurassic 5', u'indie', u'funky', u'party', u'beats', u'heard on Pandora', u'underground hip hop', u'True Hip Hop', u'Hip HopRap', u'Rap  Hip-Hop', u'HippHopp', u'Old School Hip Hop', u'Real hip-hop', u'Miscellaneous', u'Classic Hip Hop', u'funky hip hop', u'STRICTLY FOR THE UNDERGOUND', u'tru-skool', u'DA REAL UNDERGROUND OLD SKOOL HIP HOP', u'Tha Hippa to the Hoppa', u'weez fave', u'trip a', u'hiphop nice jurrasic 5']"
56,Pale Of Fern,306,1530,258000,[]
57,Sweetest Kill,176114,897291,309000,"[u'indie', u'indie rock', u'haunting', u'beautiful', u'alternative', u'Bittersweet', u'10s', u'canadiangdchill', u'chill', u'rock', u'favorites', u'Love', u'Canadian', u'2010', u'Consistent Dodo Radio - Flittering', u'sexy', u'Mellow', u'Broken social scene', u'gorgeous', u'love song', u'chillout', u'love songs', u'love at first listen', u'i love it', u'favorite song', u'good music', u'Arguman-loved tracks', u'we were ignorant and beautiful', u'seen live', u'indie pop', u'downtempo', u'memories', u'omg', u'whimsical', u'summer', u'echo', u'Whiskey', u'addiction', u'Favorite', u'toronto', u'music to get the pussy wet', u'arts and crafts', u'sweet', u'perfect', u'reverb', u'best of 2010', u'good morning', u'autumn', u'august', u'radio paradise']"
58,The John Wayne,106986,330188,294000,"[u'indie', u'indie rock', u'indie folk', u'folk', u'singer-songwriter', u'cute', u'new', u'Like', u'folk rock', u'Rock and Roll', u'love at first listen', u'2010s', u'close harmony', u'Songs with names', u'name check', u'chillaxe', u'favorite track right now', u'songs involving names', u'music choice: alternative', u'mumford', u'good stuff mix but not quiet loved worthy', u'makes me think of you', u'music clint might play in play misty for me', u'ouvir com calma', u'little green cars', u'singles mixer 19', u'THE JOHN WAYNE']"
59,Crystal Frontier,29102,116962,236000,"[u'americana', u'indie', u'rock', u'mariachi', u'folk', u'calexico', u'Hits 2007', u'country', u'indie rock', u'Alt-country', u'live', u'00s', u'Latin Rock', u'autofahren', u'alternative', u'acoustic', u'latin', u'downbeat', u'Dreamy', u'cover', u'party', u'fip', u'indie folk', u'Favorite', u'Flamenco', u'relax', u'Favourites', u'live gesehen', u'8 of 10 stars', u'FM4', u'work', u'zicbouge', u'gute laune', u'sing along', u'favs', u'Freaks', u'trumpets', u'migration', u'blue light rain', u'kick ass', u'special', u'damn', u'story song', u'Ion B radio', u'life is easy', u'seaside', u'top quality', u'great drums', u'great rhythm section', u'summersong']"
60,Deep Sea Diver,149833,496627,189000,"[u'indie', u'Lo-Fi', u'Dreamy', u'experimental', u'indie rock', u'folk', u'alternative', u'freak folk', u'rock', u'acoustic', u'psychedelic', u'indie folk', u'grizzly bear', u'Favorite', u'sea', u'gentle melancholy', u'vugube62', u'sebolo90', u'chillout', u'beautiful', u'Awesome', u'Mellow', u'melancholic', u'love at first listen', u'male vocals', u'life is but a dream babs', u'breath-taking', u'Deep Sea Diver', u'sea sounds', u'test', u'electronic', u'seen live', u'favorite songs', u'ambient', u'canada', u'Canadian', u'Warp', u'2004', u'night', u'spooky', u'Brooklyn', u'haunting', u'dream pop', u'american', u'new', u'New Weird America', u'post rock', u'loved', u'good', u'heard on Pandora']"
61,I Am Chemistry,39321,163840,301000,"[u'alternative', u'experimental', u'psychedelic', u'american', u'psychedelicpop', u'worldbeat', u'somafm', u'children choir', u'experimentalpop', u'Bagel', u'psychedelicrock', u'experimentalrock', u'2016 single']"
62,Lullaby,889,3306,258000,[u'alternative']
63,Elephants,26340,122410,214000,"[u'folk', u'seen live', u'indie', u'alternative', u'alternative rock', u'indie pop', u'singer-songwriter', u'dutch', u'Titorsbrother', u'best of 2012', u'SXSW 2013', u'goeiepoep', u'recos', u'010s', u'pwsm - animals', u'suziko-rockwerchter']"
64,Entrance Song,50076,217969,218000,"[u'Psychedelic Rock', u'psychedelic', u'vugube62', u'alternative rock', u'indie rock', u'2010', u'Arguman-loved tracks', u'indie', u'rock', u'classic', u'alternative', u'USA', u'bass', u'party', u'Rocking', u'Garage Rock', u'cool', u'roadtrip', u'10s', u'2010s', u'Neo-Psychedelia', u""rock'n'roll"", u'midtempo', u'somafm', u'Bagel', u'duras-no', u'new songs', u'rocko', u'010s', u'a bad idea whose time has come', u'shake the dope out', u'entrance song', u'new guitar bands', u'radio as i want it', u'in with the new']"
65,Mexico,103158,359185,246000,"[u'folk', u'indie', u'acoustic', u'female vocalists', u'singer-songwriter', u'Mellow', u'indie folk', u'vocal harmonies', u'romantic', u'peace', u'ethereal', u'folk rock', u'favourite', u'bliss', u'roadtrip', u'lovely', u'lyrics', u'Perfection', u'sunset', u'female singer-songwriter', u'singalong', u'<3', u'geotagged', u'sxsw 2012', u'geohash:9sp', u'SXSW 2013', u'like it', u'airplane sounds', u'silent conversation with your ceiling', u'california dreamin', u'hotlist2010', u'lovesick', u'Nightlife', u'music that warms', u'killer voice', u'girlz', u'staring out the window on a road trip', u'just breathe', u'perfect drug', u'songs that exceed the ceiling', u'countries and continents', u'country but i love it', u'cuppa tea', u'meeeee', u'things you need in summer', u'wanna sing that at my wedding']"
66,To My Surprise,5080,17657,261000,"[u'british', u'2015 single']"
67,Black Mirror,571686,3470242,253000,"[u'indie', u'indie rock', u'alternative', u'rock', u'Canadian', u'alternative rock', u'Arcade Fire', u'dark', u'00s', u'haunting', u'melancholy', u'melancholic', u'experimental', u'baroque pop', u'2007', u'orchestral rock', u'epic', u'canadiangdchill', u'seen live', u'indie pop', u'dramatic', u'interesting', u'music that makes me feel creative', u'pop', u'canada', u'favorites', u'piano', u'art rock', u'montreal', u'neo-classical', u'Pop-Rock', u'alt rock', u'7 of 10 stars', u'smoke and listen', u'theo73 loves this music', u'vugube62', u'Post-RockExperimental', u'chamber pop', u'post-punk', u'romantic', u'beautiful', u'strings', u'complex', u'best', u'Favourites', u'male vocals', u'2000s', u'Beautiful in a sad way', u'heavy weather', u'Indie-Canadian']"
68,Bad Habits,63638,335356,180000,"[u'british', u'The Last Shadow Puppets', u'indie', u'indie rock', u'indierock', u'Supergroup', u'2016', u'alex turner', u'arcticmonkeys', u'miles kane', u'baroquepop', u'Meyers', u'TLSP', u'2016 single', u'bbc radio1 playlist 2016', u'opener festival 2016']"
69,Rushhour Soul,4,121,0,[]
70,Bagboy,44551,174616,293000,"[u'2013', u'rock', u'experimental', u'alternative rock', u'alternative', u'pixies', u'somafm', u'Bagel', u'has official video', u'chillout', u'indie', u'chill', u'indie rock', u'pop rock', u'world', u'3', u'World Music', u'9 of 10 stars', u'10s', u'fallon', u'eclectonia', u'sunflower', u'streamable track wants', u'best of 2013', u'rel-yr:2013', u'rel-mnth:2013:june', u'te2 tops of 2013', u'track to check again', u'Skitz0rz', u'uitluisteren artist', u'holloween skitz0rz', u'Mixu Paatelainen', u'Gerards love']"
71,Heroine,13809,49497,184000,"[u'british', u'2015 single']"
72,Belongings,23907,88416,292000,"[u'indie rock', u'indie', u'post-rock', u'indie pop', u'piano', u'beautiful', u'art rock', u'Mellow', u'digitalis', u'Chuck', u'lala', u'daydreaming', u'beloved', u'somafm', u'mmmm', u'its all about love', u'izlasitie', u'Tramlines possible', u'Indie Panorama', u'songs that matter', u'bestival 2k12']"
73,4 am,5038,20186,252000,"[u'indie', u'10s', u'2014', u'2014 single', u'telling times']"
74,No Surprises,1232866,9775743,228000,"[u'alternative', u'alternative rock', u'radiohead', u'rock', u'indie', u'90s', u'british', u'sad', u'beautiful', u'britpop', u'melancholy', u'indie rock', u'melancholic', u'Mellow', u'chillout', u'favorites', u'experimental', u'Awesome', u'electronic', u'favorite songs', u'Love', u'Progressive rock', u'relaxing', u'lullaby', u'Dreamy', u'art rock', u'pop', u'UK', u'Favourites', u'depressing', u'thom yorke', u'no surprises', u'atmospheric', u'male vocalists', u'haunting', u'relax', u'chill', u'post-rock', u'Rainy Day', u'Heartbreaking', u'makes me cry', u'favourite', u'suicide', u'perfect', u'best songs ever', u'Ballad', u'house md', u'brilliant', u'Favorite', u'Favourite Songs']"
75,Are You Ready,131,1655,0,[]
76,Give me,3007,14139,194000,"[u'french', u'punk rock', u'swwg']"
77,A Tattered Line of String,63429,225693,176000,"[u'music choice: alternative', u'indie', u'chill', u'indietronica', u'american', u'2013', u'10s', u'2010s', u'sonic rock', u'aitch', u'relevant magazine', u'oh its a lady', u'aitchchill', u'listened and said no thanks', u'aitchsonic', u'2013 single', u'Channel X', u'favorites 2013', u'MOONH8SUN', u'aitchknight', u'Indie Rock Playlist', u'music choice: indie']"
78,Reunion,386027,2334768,235000,"[u'electronic', u'indie', u'shoegaze', u'epic', u'm83', u'french', u'10s', u'indie rock', u'2011', u'pop', u'rock', u'indie pop', u'synthpop', u'10 of 10 stars', u'electronica', u'electropop', u'alternative', u'post-rock', u'Progressive rock', u'electro', u'indietronica', u'upbeat', u'dream pop', u'love at first listen', u'electro rock', u'eletronic', u'electronic rock', u'video clip', u'alternative rock', u'ambient', u'dance', u'happy', u'catchy', u'new wave', u'night', u'synth', u'Driving', u'mute', u'summer', u'post rock', u'Uplifting', u'sunshine', u'holy shit', u'Favorite', u'fav', u'9 of 10 stars', u'Best of', u'male vocals', u'chillwave', u'2012 single']"
79,Two Hearts,14619,51433,199000,[u'eclectonia']
80,Go!,23080,119707,238000,"[u'british', u'00s', u'exclamations', u'2015', u'Best of best', u'rel-yr:2015', u'rel-mnth:2015:February', u'2015 single']"
81,Ha Ha Ha Ha (Yeah),14781,41680,233000,"[u'american', u'bubby tunes', u'2016 single']"
82,Blue and Yellow Light,3696,13031,0,[]
83,Prisoner,12850,47231,203000,"[u'Disco', u'80s', u'fip', u'james bond', u'not', u'hip', u'trendy']"
84,Around Again,6939,20321,203000,[]
85,Rings Around The World,4004,15484,149000,"[u'rock', u'alternative', u'festive fifty', u'f50 2001', u'lovest', u'02']"
86,Johnny Delusional,32375,154259,191000,"[u'glam', u'indie', u'pop', u'rock', u'seen live', u'alternative', u'alternative rock', u'catchy', u'unique', u'glam rock', u'franz ferdinand', u'Unrequited Love', u'2010s', u'Supergroup', u'BBC6', u'2015 single', u'boys name', u'awesome concert', u'never gonna happen', u'Indie glam rock', u'Song Seen Live', u'music choice: indie']"
87,Singularity,33324,137037,337000,"[u'electronic', u'british', u'2015', u'somafm', u'colbert', u'Bagel', u'seen performed live', u'', u'2016 single', u'spring']"
88,Be A Doll,13,278,0,[]
89,You Can Believe,4761,18706,201000,[u'itunes uk single of the week']
90,Detroit,12430,40151,341000,"[u'british', u'fip', u'2015', u'2015 single', u'Hot Fruit']"
91,I Told Her On Alderaan,30050,162064,225000,"[u'indie', u'pop', u'electronic', u'electronica', u'Retro', u'retro sound', u'star wars reference', u'electropop', u'80s', u'Peter Gabriel voice', u'rock', u'british', u'2008', u'happy', u'modern rock', u'guilty pleasure', u'00s', u'boom bip', u'Gruff Rhys', u'my 2000s', u'favorites 2008', u'radiopop', u'classic rock', u'alternative', u'indie rock', u'electro', u'dance', u'synth', u'driving music', u'fun', u""80's"", u'duo', u'indie disco', u'best of 2008', u'Star Wars', u'personal favourites', u'The Hypelist', u'Ladies and gentlemen - Boys and girls', u'dancey', u'The Cars', u'synths', u'SFA', u'redrage keys', u'prafest', u'bryan hollon', u'angular guitars', u'critically acclaimed song', u'acclaimed music top 1100 of 2008', u'synthesisers', u'sounds like 80s']"
92,State Hospital,43265,225280,277000,"[u'seen live', u'Scottish', u'beautiful', u'scotland', u'Mellow', u'gentle', u'makes me cry', u'SXSW 2013', u'somafm', u'atlantic records', u'Bagel', u'fresh for 2013']"
93,Ceilings,112623,585261,176000,"[u'indie', u'1Live Fiehe', u'indie rock', u'rock', u'folk', u'Love', u'whimsical', u'american', u'Mellow', u'folk rock', u'fip', u'indie folk', u'2013', u'6 of 10 stars', u'wistful', u'conan', u'bye', u'hummingbird', u'Channel X', u'mucbook']"
94,Voices In My Head,8129,24996,234000,"[u'somafm', u'Bagel']"
95,Come Home Baby,12882,42416,238000,"[u'british', u'home', u'somafm', u'BBC6', u'Bagel', u'2015 single']"
96,In the Morning,12061,45147,506000,"[u'rock', u'pop', u'folk', u'Oriental', u'personal favourites']"
97,Your Life Your Call,67961,309865,247000,"[u'indie', u'swedish', u'folk', u'fip', u'electronic', u'rock', u'alternative', u'indie rock', u'gothenburg', u'psychedelic', u'mute', u'Alternative Folk', u'2013', u'10s', u'2010s', u'best of 2013', u'city slang', u'Channel X', u'p6dramaja', u'alternative::pingponger', u'to own and possess', u'music choice: adult alternative', u'9207', u'CJL Original Library']"
98,Ísjaki,115132,566154,303000,"[u'indie', u'post-rock', u'alternative', u'icelandic', u'2013', u'atmospheric', u'10s', u'experimental', u'ethereal', u'post rock', u'rock', u'ambient', u'Experimental Rock', u'beautiful', u'dream pop', u'alternative pop', u'best of 2013', u'somafm', u'seen live', u'pop', u'instrumental', u'indie rock', u'calm', u'industrial', u'morning', u'art rock', u'digitalis', u'iceland', u'love at first listen', u'Best of', u'SPARKS', u'XL', u'xl recordings', u'Reykjavik', u'Jonsi', u'Bagel', u'lets fall in love and run away from here', u'2013 single', u'walking the streets at night with your headphones on', u'that strange indescribable feeling', u'this is how the heart bends', u'best 2013', u'diary 2013', u'Wundertollig', u'grey storia', u'lauterlauterlauter', u'CANT STOP LISTENINGGGGG', u'sigur ros i love youu']"
99,Handsome,42641,209997,140000,"[u'indie', u'2015', u'2015 single', u'british', u'indie rock', u'10s', u'handclaps', u'BBC6', u'bbc radio1 playlist 2015', u'pretty boys', u'album version', u'god save the queen', u'2015 fresh release', u'English Graffiti - Deluxe']"
100,Virtue,19125,61419,237000,"[u'indie', u'british', u'indiepop', u'poprock', u'2016 single']"
101,Gold on the Ceiling,468563,3809348,224000,"[u'blues rock', u'rock', u'psychedelic', u'2010s', u'american', u'alternative', u'blues', u'alternative rock', u'Garage Rock', u'2011', u'10s', u'the black keys', u'indie rock', u'glam rock', u'Psychedelic Rock', u'8 of 10 stars', u'Chuck', u'good mood', u'indie', u'organ', u'party', u'groovy', u'2012', u'wrif-fm', u'dancey', u'fuzzy', u'joyful', u'psychedelic blues', u'awesome riffs', u'Soundtrack', u'pop', u'punk', u'folk', u'sexy', u'hard rock', u'pop rock', u'catchy', u'blues-rock', u'guitar', u'Energetic', u'ost', u'Rocking', u'amazing', u'fun', u'nice', u'fip', u'garage', u'Rock and Roll', u'hand claps', u'Ohio']"
102,Heart Attack,50910,292720,231000,"[u'indie', u'alternative', u'pop', u'soul', u'female vocalists', u'Love', u'danish', u'2010s', u'48', u'scandinavia', u'kick ass', u'somafm', u'Heart attack', u'goeiepoep', u'only the top SONGS-no global artist-tags please', u'relevant magazine', u'Bagel', u'The Asteroids Galaxy Tour', u'saw it live', u'2013-12-31', u'aonach nf']"
103,Everything Goes My Way,222931,1573937,210000,"[u'electronic', u'indie', u'experimental', u'british', u'pop', u'female vocals', u'fip', u'love at first listen', u'electropop', u'female vocalists', u'new wave', u'new rave', u'2011', u'somafm', u'Bagel', u'poptron', u'alternative', u'indie pop', u'indie rock', u'twee', u'memories', u'jangle pop', u'indietronica', u'london', u'guitar', u'quirky', u'alone', u'art rock', u'Like', u'nostalgic', u'relax', u'metronomy', u'perfect', u'male vocals', u'misc', u'10s', u'fotomotor', u'personal favourites', u'eclectonia', u'light', u'10 of 10 stars', u'white', u'yellow', u'Crass', u'bland', u'more cowbell', u'All', u'best of 2011', u'Makes Me Smile', u'itunes uk single of the week']"
104,Charlemagne,33676,161051,167000,"[u'pop', u'rock', u'synth', u'2015 single', u'bbc radio1 playlist 2015', u'bbc radio1 playlist 2016']"
105,Answer To Yourself,66157,315981,200000,"[u'indie', u'indie rock', u'rock', u'The Vampire Diaries', u'2009', u'catchy', u'Energetic', u'00s', u'indie pop', u'happy', u'indietronica', u'sunday', u'summer', u'Garage Rock', u'male vocalists', u'best of 2009', u'drinking', u'advice', u'Misfits', u'san diego', u'kick-ass', u'kemado', u'Grand Theft Auto', u'brilliant lyrics', u'hotlist2010', u'single tracks', u'2011-a', u'posh', u'GRRR', u'Arguman-loved tracks', u'this is exactly how my blood circulates when Im enjoying my fourth drink', u'-5', u'Vampire Diaries', u'Try Me', u'Morning mood', u'the strombo show', u'first heard on paste', u'get it later', u'my secret agent lover man', u'idioteque', u'gute Stimme', u'nye favoritter', u'AJs Indie', u'never skip on shuffle', u'own gr', u'shelebien']"
106,One Life Stand,209251,1282065,291000,"[u'electronic', u'electropop', u'indie', u'2010', u'british', u'lizvelrene2010', u'electronica', u'pop', u'dance', u'indietronica', u'synthpop', u'british i like', u'sexy', u'electro', u'House', u'alternative dance', u'sexy monogamy', u'starside casino', u'gossip girl', u'hot chip', u'title track', u'one life stand', u'seen live', u'indie rock', u'UK', u'2008', u'favorites', u'memories', u'idm', u'london', u'night', u'quirky', u'laid back', u'bounce', u'Electro Pop', u'party', u'calypso', u'Bittersweet', u'loved', u'cool', u'male vocalists', u'funny', u'best of 2009', u'00s', u'lovely', u'love at first listen', u'english', u'Indietronic', u'steel drums', u'FM4']"
107,Pedestrian at Best,138453,768260,230000,"[u'Grunge', u'Garage Rock', u'australian', u'2015', u'2015 single', u'indie', u'rock', u'alternative rock', u'indie rock', u'punk', u'female vocalists', u'punk rock', u'australia', u'post-grunge', u'zicbouge', u'10s', u'fallon', u'2010s', u'sxsw 2015', u'zicdanse', u'zictop', u'Post Grunge', u'snl', u'best of 2015', u'somafm', u'road trip music', u'club-dance rock', u'country:australia', u'BBC6', u'rel-yr:2015', u'rel-mnth:2015:February', u'Bagel', u'merkliste', u'Channel X', u'Steunfonds', u'screaming australian lady', u'music choice: indie', u'zicrock', u'Nennes yearlist', u'nennes yearlist 2015']"
108,Why’d You Only Call Me When You’re High?,10978,98404,0,"[u'brunelds', u'indie', u'alternative', u'Awesome', u'arctic monkeys', u'Favorite', u'Fuck yes', u'am', u'hapi', u'TUG']"
109,Nothing's Wrong,28900,114644,163000,"[u'indie', u'catchy', u'Lo-Fi', u'I like this', u'catchy as fuck', u'makes me happy', u'Find this']"
110,Alive,6000,17456,257000,[]
111,Mesmerise,70188,341204,223000,"[u'rock', u'Psychedelic Rock', u'psychedelic pop', u'indie', u'british', u'indie pop', u'indie rock', u'Progressive rock', u'indiepop', u'shoegaze', u'psychedelic', u'2013', u'love at first listen', u'zicbouge', u'10s', u'Neo-Psychedelia', u'2014', u'best of 2014', u'fat possum', u'heavenly recordings', u'somafm', u'2014 single', u'2013 single', u'Xu Xu Fang', u'gr cw3']"
112,Tonight,10357,46831,259000,"[u'british', u'indie pop', u'FM4', u'pure bliss', u'2013 single', u'bbc radio1 playlist 2013', u'made in chelsea', u'muzykoblog']"
113,when a woman is around,4320,10564,224000,"[u'american', u'2016 single']"
114,Young Girls,7563,21453,197000,"[u'2010s', u'somafm', u'Bagel', u'music choice: indie', u'sxsw 2016']"
115,Garden,5044,18310,258000,[u'fip']
116,Ordinary Life,8249,30473,140000,"[u'somafm', u'Bagel']"
117,Nothing But Love,7237,25864,209000,"[u'british', u'fip', u'2016 single']"
118,Fill My Gums With Blood,11314,35744,188000,"[u'british', u'2014 single', u'2015 single']"
119,Bodies,6945,20841,198000,[u'2015 single']
120,Regret,46000,237727,203000,"[u'pop', u'rock', u'british', u'FM4', u'2015 single', u'bbc radio1 playlist 2015', u'everything everything', u'my top 100 of 2015']"
121,True Romance,88843,426998,241000,"[u'indie', u'indietronica', u'indie rock', u'synthpop', u'indie pop', u'2011', u'indiena sound', u'electronic', u'electropop', u'alternative', u'ost', u'alternative dance', u'lovely', u'Fave Indie Pop', u'2012', u'indie electro', u'10s', u'czHit', u'kat fm', u'10 of 10 stars', u'sassy', u'pure love', u'Ion B radio', u'top quality', u'pop electro', u'teen wolf', u'cooooool', u'inditronic', u'Giusychevola e che ama', u'giusychevola gifts from friends', u'gtfo of my head already', u'the shoes related']"
122,I Found Out,217377,966592,123000,"[u'indie', u'indie rock', u'british', u'alternative', u'rock', u'The Pigeon Detectives', u'seen live', u'britpop', u'pigeon detectives', u'lovedbyale', u'aleplusandminus', u'UK', u'favorites', u'brit rock', u'00s', u'Love it', u'handclaps', u'british indie', u'they are so pigeonly good', u'the pigeon detectives - i found out', u'indie pop', u'Love', u'upbeat', u'england', u'fun', u'good', u'hand claps', u'bouncy', u'Favourites', u'english', u'2006', u'2000s', u'catchy as fuck', u'Leeds', u'Yorkshire', u'brit pop', u'Look up', u'catchy songs', u'british indie rock', u'making me somewhat happy', u'is that my unicorn', u'good song download', u'i knew about this way before you did', u'fruchtzwerge', u'Soundtrack', u'pop', u'alternative rock', u'Favoriter', u'dance', u'pop rock']"
123,Cause I'm A Man,7831,42569,0,[u'tame impala']
124,Down Here,13782,46076,249000,[u'2015 single']
125,Born Again Teen,15414,51153,233000,"[u'american', u'colbert', u'2015 single']"
126,The Scene Between,21554,70686,228000,"[u'2015 single', u'british', u'2010s', u'best songs of 2015', u'best of 2015', u'club-dance rock', u'2010s party girl soundtrack', u'2010s party girl lovetrack', u'rel-yr:2015', u'rel-yr:2015:love']"
127,Lampshades on Fire,150543,776501,188000,"[u'indie rock', u'rock', u'indie', u'alternative rock', u'alternative', u'american', u'2015', u'2014 single', u'MOONH8SUN', u'indie pop', u'upbeat', u'fav', u'love at first listen', u'10s', u'fallon', u'2010s', u'czHit', u'2014', u'fucking incredible', u'somafm', u'sonic rock', u'aitch', u'BBC6', u'Bagel', u'Pherfavs', u'aitchchill', u'music choice: alternative', u'Channel X', u'fire and water', u'burning red hot', u'pxs: indie']"
