,Songs,Listeners,Playcount,Duration,Tags
214,Animals,292972,2313775,231000,"[u'pop', u'alternative', u'v', u'2014', u'love at first listen', u'benny blanco', u'shellback', u'pop rock', u'Love', u'american', u'party', u'animals', u'10s', u'best of 2014', u'trance', u'chillout', u'chill', u'sexy', u'dance-pop', u'world', u'guitar', u'feel good', u'3', u'summer', u'favourite', u'sex', u'World Music', u'dance pop', u'00s', u'Favorite', u'top 40', u'english', u'hits', u'maroon 5', u'running', u'FUCKING AWESOME', u'Eargasm', u'2000s', u'2010s', u'6 of 10 stars', u'<3', u'lush', u'2015', u'sunflower', u'Passion', u'cult', u'tension', u'snl', u'poplist', u'core']"
215,Moves Like Jagger,85414,718430,202000,"[u'pop', u'dance', u'pop rock', u'rock', u'2011', u'maroon 5', u'party', u'10s', u'catchy', u'sexy', u'female vocalists', u'upbeat', u'fun', u'Christina Aguilera', u'electropop', u'funky', u'male vocalists', u'love at first listen', u'2010s', u'infectious', u'electronic', u'alternative', u'alternative rock', u'epic', u'dance-pop', u'guitar', u'Energetic', u'club', u'summer', u'smooth', u'synthpop', u'male vocalist', u'female vocalist', u'shit', u'addictive', u'Funk Rock', u'sing along', u'great voice', u'fucking amazing', u'synthrock', u'adam levine', u'music that you just have to love', u'Disco', u'albums I own', u'power pop', u'singer-songwriter', u'USA', u'favorites', u'happy', u'energy']"
216,She Will Be Loved,1080905,6707373,258000,"[u'pop', u'maroon 5', u'rock', u'alternative', u'pop rock', u'Love', u'alternative rock', u'she will be loved', u'Ballad', u'00s', u'Mellow', u'soft rock', u'male vocalists', u'favorites', u'Maroon5', u'love songs', u'chill', u'romantic', u'beautiful', u'indie', u'american', u'chillout', u'acoustic', u'memories', u'easy listening', u'sad', u'Pop-Rock', u'Maroon 5 - She will be loved', u'Favorite', u'love song', u'favorite songs', u'Awesome', u'male vocalist', u'relax', u'Maroon 5 She Will Be Loved', u'indie rock', u'funk', u'2004', u'Favourites', u'catchy', u'loved', u'sweet', u'Sentimental', u'singer-songwriter', u'nostalgic', u'top 40', u'2000s', u'2002', u'One Tree Hill', u'emo']"
217,Radioactive,917109,10958843,186000,"[u'indie', u'rock', u'alternative', u'indie rock', u'american', u'IMAGINE DRAGONS', u'alternative rock', u'radioactive', u'song is win', u'dubstep', u'electronic', u'love at first listen', u'epic', u'pop', u'10s', u'male vocalists', u'true blood', u'electronic rock', u'Soundtrack', u'FUCKING AWESOME', u'10 of 10 stars', u'warpy baseline', u'chill', u'indie pop', u'Mellow', u'cool', u'2013', u'imagine', u'dragons', u'pop rock', u'Love', u'acoustic', u'atmospheric', u'male vocalist', u'fav', u'2012', u'sonic rock', u'music choice: alternative', u'seen live', u'favorites', u'catchy', u'indietronica', u'beautiful', u'Energetic', u'top', u'favourite', u'Favorite', u'best', u'5 Stars', u'8 of 10 stars']"
218,What If Jamaica,3761,13946,236000,[u'5 of 10 stars']
219,Likkle Africa,9804,32585,283000,"[u'reggae', u'dancehall', u'4 of 10 stars', u'caribbean']"
220,Take the Power Back,551056,2495455,337000,"[u'rock', u'alternative rock', u'political', u'metal', u'Rage Against The Machine', u'rapcore', u'alternative', u'rap metal', u'90s', u'hard rock', u'crossover', u'funk metal', u'alternative metal', u'ratm', u'Funk Rock', u'rage', u'rap', u'funk', u'bass', u'tom morello', u'Hip-Hop', u'punk', u'Awesome', u'heavy metal', u'funky', u'jump da fuck up', u'Grunge', u'hardcore', u'favorites', u'1992', u'take the power back', u'american', u'punk rock', u'Nu Metal', u'seen live', u'rap rock', u'hip hop', u'power', u'angry', u'slap bass', u'Excellent tune', u'Nu-metal', u'REVOLUTIONARY', u'awesome bass', u'Zack de la Rocha', u'Morose Deep dilate Crimson', u'RapMetal', u'groovy', u'male vocalist', u'male vocalists']"
221,"Die, Die My Darling",129376,753348,189000,"[u'horror punk', u'punk', u'punk rock', u'Misfits', u'80s', u'rock', u'hardcore punk', u'hardcore', u'Horrorpunk', u'favorites', u'Glenn Danzig', u'Horror-Punk', u'horror', u'mad', u'die', u'Classic Punk', u'seen live', u'alternative', u'dark', u'psychobilly', u'marijuana', u'pissed off', u'so fucking good', u'Die My Darling', u'70s', u'Awesome', u'angry', u'Favorite', u'anger', u'great songs', u'sweet', u'<3', u'death rock', u'best of eighties', u'covered by metallica', u'has anyone seen my underwear', u'and you can tell rolling stone magazine that my last words were', u'Old School Punk', u'favorite songs', u'new york', u'sexy', u'hard rock', u'USA', u'nyhc', u'Love', u'new wave', u'melodic', u'eighties', u'american', u'old skool']"
222,Helena,116111,909969,200000,"[u'horror punk', u'punk', u'punk rock', u'hardcore punk', u'rock', u'Misfits', u'hardcore', u'Horrorpunk', u'Love', u'horror', u'Favourite Songs', u'alternative', u'helena', u'metal', u'favorites', u'brilliant', u'halloween', u'All time favourites', u'Glenn Danzig', u'80s', u'dance', u'90s', u'Menacing', u'Gothic Rock', u'sweet', u'cruel', u'bitterness', u'Good Stuff', u'1987', u'greatest band in the world', u'amazing live', u'Kult', u'fav band', u'punk rawk', u'Status Quo', u'superduper favoritest songz0rs', u'Punch to the Gut', u'oh noes', u'three cheers for sweet revenge', u'wicked love', u'marcia likes it', u'Misfits - Helena', u'Love Me anyway', u'apaixonantes s2', u'eletric music', u'puunk', u'black metal', u'seen live', u'Old School Punk', u'alternative rock']"
223,When I Grow Up,514420,2587613,244000,"[u'pop', u'dance', u'The Pussycat Dolls', u'sexy', u'female vocalists', u'rnb', u'hot', u'pussycat dolls', u'when i grow up', u'party', u'2008', u'girl power', u'00s', u'catchy', u'electronic', u'upbeat', u'guilty pleasure', u'Love it', u'girl group', u'american', u'r&b', u'PCD', u'Pop Music', u'Doll Domination', u'Hip-Hop', u'female', u'favorites', u'cool', u'dance pop', u'best of 2008', u'darkchild', u'pop rock', u'Love', u'summer', u'wow', u'more addictive than crack', u'Pussy Cat Dolls', u'2000s', u'dance-pop', u'girls', u'Energetic', u'favourite', u'fun', u'Workout', u'danceable', u'always stuck in my head', u'strippers', u'hip hop', u'Awesome', u'club']"
224,Caparezza - Museica [Full Album],1,2,0,[]
225,Superman,368700,1862807,350000,"[u'rap', u'Eminem', u'Hip-Hop', u'hip hop', u'Superman', u'sexy', u'favorites', u'hiphop', u'white rap', u'slim shady', u'eminem superman', u'funny', u'00s', u'the eminem show', u'pop', u'Love', u'american', u'vulgar', u'rap favorites', u'rap love', u'rnb', u'Shady', u'My Personal favorites', u'dance', u'dark', u'urban', u'detroit', u'sex', u'heard on Pandora', u'great lyrics', u'Favourites', u'midwest rap', u'good songs', u'Comix', u'magnificent misogyny', u'sleeper hit', u'Sexy Rap', u'walking the streets at night with your headphones on', u'Memories Like Fire', u'Eminem best songs', u'trance', u'seen live', u'chill', u'rock', u'hardcore', u'emo', u'albums I own', u'dirty', u'Dope', u'r&b']"
226,Bring The Madness,1804,5965,205000,[]
227,Deviance - Original Mix,16961,51672,0,[u'dubstep']
228,Night Shine,2550,8699,260000,[]
229,Codename X,5018,18690,201000,"[u'dubstep', u'epic', u'best']"
230,8 Bit Superhero - Original Mix,24319,90358,0,"[u'8 bit', u'dubstep', u'dnb']"
231,Vindicate,15368,68512,275000,[]
232,Bring the Madness (Noisestorm Remix) [feat. Mayor Apeshit],4681,19469,240000,[]
233,X Rated - Original Mix,24842,86720,0,[]
234,Deviance - Dirtyphonics Remix,15913,52844,0,[u'drumstep']
235,Hips Don't Lie (feat. Wyclef Jean),36367,272395,0,"[u'latin', u'pop', u'dance', u'Shakira', u'great song', u'female vocalists', u'sexy', u'epic', u'fun', u'00s', u'2006', u'2000s', u'hips', u'Hips dont lie', u'Hip-Hop', u'spanish', u'classic', u'singer-songwriter', u'lalala', u'beautiful', u'summer', u'party', u'Reggaeton', u'favourite', u'cumbia', u'latino', u'duet', u'shit', u'Colombia', u'latin pop', u'colombian', u'Favourites', u'love at first listen', u'FUCKING AWESOME', u'collaborations', u'shake it', u'7 of 10 stars', u'6 of 10 stars', u'yummy', u'Favourite Songs', u'handclaps', u'earworm', u'dancing', u'ohrwurm', u'makes me want to dance', u'Pop Music', u'billboard number ones', u'good mood', u'2006 favorites', u'hino']"
236,When I Grow Up,514420,2587613,244000,"[u'pop', u'dance', u'The Pussycat Dolls', u'sexy', u'female vocalists', u'rnb', u'hot', u'pussycat dolls', u'when i grow up', u'party', u'2008', u'girl power', u'00s', u'catchy', u'electronic', u'upbeat', u'guilty pleasure', u'Love it', u'girl group', u'american', u'r&b', u'PCD', u'Pop Music', u'Doll Domination', u'Hip-Hop', u'female', u'favorites', u'cool', u'dance pop', u'best of 2008', u'darkchild', u'pop rock', u'Love', u'summer', u'wow', u'more addictive than crack', u'Pussy Cat Dolls', u'2000s', u'dance-pop', u'girls', u'Energetic', u'favourite', u'fun', u'Workout', u'danceable', u'always stuck in my head', u'strippers', u'hip hop', u'Awesome', u'club']"
237,Don't Cha (feat. Busta Rhymes),39802,238181,272000,"[u'pop', u'rnb', u'dance', u'The Pussycat Dolls', u'female vocalists', u'Hip-Hop', u'00s', u'sexy', u'party', u'american', u'club', u'Girl Groups', u'USA', u'core bryan song', u'dance-pop', u'urban', u'r&b', u'PCD', u'Nicole Scherzinger', u'yaselo', u'test', u'female', u'hip hop', u'rap', u'clean', u'favorites', u'funk', u'female vocalist', u'laptop', u'top 40', u'Guilty Pleasures', u'2005', u'naughty', u'single', u'2000s', u'featuring', u'6 of 10 stars', u'girl band', u'dance music', u'soul pop', u'cee-lo', u'singles', u'sing', u""r'n'b"", u'All', u'star', u'Rhythm n blues', u'top artists', u'pussycat dolls', u'popfunk']"
238,Cose che non capisco,4766,31646,228000,"[u'rap', u'italian', u'Caparezza']"
239,Sono il tuo sogno eretico,5377,41048,235000,"[u'italian', u'alternative hip-hop', u'Medieval Rock', u'joan of arc', u'medieval rap', u'italian folk alex']"
240,Theater Island,21562,97207,236000,"[u'female vocalists', u'alternative', u'folk', u'indie pop', u'singer-songwriter', u'piano', u'icelandic', u'soley', u'F O L K', u'nu jazz', u'indie', u'experimental', u'acoustic', u'Lo-Fi', u'nujazz', u'Mellow', u'deep', u'iceland', u'jazzy', u'Favorite', u'lovely', u'perfect', u'dreams', u'shh', u'gut', u'Scandinavian Girls', u'bonito', u'storytelling songs', u'new like', u'voci femminili', u'sjofn', u'ponyhof', u'muymooi alternative', u'4yypi']"
241,Smashed Birds,14044,91954,0,"[u'indie', u'alternative', u'folk', u'indie pop', u'female vocalists', u'icelandic', u'indie folk', u'good because from Scandinavia']"
242,Kill the Clown,6546,33379,0,"[u'experimental', u'Dreamy', u'waltz', u'indie', u'indie pop', u'singer-songwriter', u'piano', u'baroque pop', u'night', u'cinematic', u'icelandic', u'iceland', u'mysterious', u'modern classical', u'gorgeous', u'love at first listen', u'beautiful melodies', u'theatrical', u'art pop', u'slightly sinister', u'quite lovely', u'Femme chanteuse', u'good because from Scandinavia']"
243,Pretty Face,29358,191040,280000,"[u'indie', u'girls with pianos', u'indie pop', u'Mind  blowing  easy', u'soul aches', u'icelandic', u'polskie', u'nu jazz', u'punk', u'alternative', u'beautiful', u'Avant-Garde', u'american', u'amazing', u'youtube', u'spring', u'angel voice', u'Music for my happy n sound sleep', u'myLostAnima', u'UrbanNomads', u'asymmetrical', u'good because from Scandinavia', u'kraina nigdzie sierpien 2012']"
244,Dance,12137,70517,0,"[u'trip-hop', u'indie pop', u'Love', u'Dreamy', u'drum break', u'loooove', u'magic', u'mind-melting', u'art pop']"
245,Occhi di gatto SIGLA COMPLETA,2,3,0,[]
246,Bad Boys,106364,730787,0,"[u'reggae', u'Bob Marley', u'jamaica', u'roots reggae', u'relax', u'70s', u'Soundtrack', u'chillout', u'jamaican', u'rock', u'Rasta', u'reagge', u'electronic', u'chill', u'ska', u'oldies', u'favourite', u'Favourites', u'Bad boys', u'my name is earl', u'energy no problem', u'reggae positiv', u'to jest to :D', u'jazz', u'classic', u'folk', u'dub', u'dance', u'favorites', u'power', u'calm', u'Love', u'acoustic', u'funk', u'feel good', u'tv', u'peace', u'ost', u'my love', u'relaxing', u'fun', u'super', u'cool', u'best song ever', u'best', u'english', u'jumping green', u'freedom', u'mistagged', u'classics']"
247,Bad Dream,11871,73800,0,[u'indie pop']
248,Die Antwoord - Pitbull Terrier,129,812,0,[]
249,Die Antwoord  - 'Cookie Thumper' Official Video (1),1,2,0,[]
250,Die Antwoord  - 'Cookie Thumper' Official Video,2,2,0,[]
251,"Die Antwoord - Baby's On Fire (Clean, No Intro)",7,26,0,[]
252,Every day I'm Shuffling,917,4448,0,"[u'electronic', u'Hip-Hop']"
253,DARE,989523,6185927,247000,"[u'alternative', u'electronic', u'dance', u'gorillaz', u'rock', u'pop', u'indie', u'Hip-Hop', u'electronica', u'british', u'alternative rock', u'trip-hop', u'Dare', u'00s', u'favorites', u'experimental', u'hip hop', u'catchy', u'funk', u'party', u'fun', u'britpop', u'funky', u'2005', u'electro', u'cool', u'chillout', u'chill', u'rap', u'indie rock', u'happy', u'summer', u'UK', u'Favourites', u'techno', u'damon albarn', u'Gorillaz - Dare', u'Disco', u'favorite songs', u'Love', u'favourite', u'Favorite', u'i am a party girl here is my soundtrack', u'english', u'electropop', u'Awesome', u'trip hop', u'eclectic', u'alternative pop', u'alternative hip-hop']"
254,Killing in the Name,1136815,7353531,314000,"[u'rock', u'alternative rock', u'metal', u'political', u'alternative', u'rapcore', u'hard rock', u'Rage Against The Machine', u'90s', u'crossover', u'rap metal', u'alternative metal', u'funk metal', u'ratm', u'angry', u'rage', u'Guitar Hero', u'heavy', u'funk', u'fuck you i wont do what you tell me', u'heavy metal', u'Nu Metal', u'favorites', u'Awesome', u'punk', u'hardcore', u'1992', u'killing in the name', u'christmas', u'rap rock', u'seen live', u'rap', u'american', u'classic', u'epic', u'punk rock', u'Funk Rock', u'Nu-metal', u'Guitar Hero 2', u'tom morello', u'Hip-Hop', u'hip hop', u'Favourite Songs', u'political rock', u'power', u'Grunge', u'Fusion', u'guitar', u'aggressive', u'indie']"
255,Take the Power Back,551056,2495455,337000,"[u'rock', u'alternative rock', u'political', u'metal', u'Rage Against The Machine', u'rapcore', u'alternative', u'rap metal', u'90s', u'hard rock', u'crossover', u'funk metal', u'alternative metal', u'ratm', u'Funk Rock', u'rage', u'rap', u'funk', u'bass', u'tom morello', u'Hip-Hop', u'punk', u'Awesome', u'heavy metal', u'funky', u'jump da fuck up', u'Grunge', u'hardcore', u'favorites', u'1992', u'take the power back', u'american', u'punk rock', u'Nu Metal', u'seen live', u'rap rock', u'hip hop', u'power', u'angry', u'slap bass', u'Excellent tune', u'Nu-metal', u'REVOLUTIONARY', u'awesome bass', u'Zack de la Rocha', u'Morose Deep dilate Crimson', u'RapMetal', u'groovy', u'male vocalist', u'male vocalists']"
256,"Die, Die My Darling",129376,753348,189000,"[u'horror punk', u'punk', u'punk rock', u'Misfits', u'80s', u'rock', u'hardcore punk', u'hardcore', u'Horrorpunk', u'favorites', u'Glenn Danzig', u'Horror-Punk', u'horror', u'mad', u'die', u'Classic Punk', u'seen live', u'alternative', u'dark', u'psychobilly', u'marijuana', u'pissed off', u'so fucking good', u'Die My Darling', u'70s', u'Awesome', u'angry', u'Favorite', u'anger', u'great songs', u'sweet', u'<3', u'death rock', u'best of eighties', u'covered by metallica', u'has anyone seen my underwear', u'and you can tell rolling stone magazine that my last words were', u'Old School Punk', u'favorite songs', u'new york', u'sexy', u'hard rock', u'USA', u'nyhc', u'Love', u'new wave', u'melodic', u'eighties', u'american', u'old skool']"
257,Helena,116111,909969,200000,"[u'horror punk', u'punk', u'punk rock', u'hardcore punk', u'rock', u'Misfits', u'hardcore', u'Horrorpunk', u'Love', u'horror', u'Favourite Songs', u'alternative', u'helena', u'metal', u'favorites', u'brilliant', u'halloween', u'All time favourites', u'Glenn Danzig', u'80s', u'dance', u'90s', u'Menacing', u'Gothic Rock', u'sweet', u'cruel', u'bitterness', u'Good Stuff', u'1987', u'greatest band in the world', u'amazing live', u'Kult', u'fav band', u'punk rawk', u'Status Quo', u'superduper favoritest songz0rs', u'Punch to the Gut', u'oh noes', u'three cheers for sweet revenge', u'wicked love', u'marcia likes it', u'Misfits - Helena', u'Love Me anyway', u'apaixonantes s2', u'eletric music', u'puunk', u'black metal', u'seen live', u'Old School Punk', u'alternative rock']"
258,40',311408,1489510,204000,"[u'indie rock', u'indie', u'rock', u'alternative', u'british', u'franz ferdinand', u'alternative rock', u'britpop', u'post-punk', u'Scottish', u'2004', u'00s', u'pop', u'UK', u'catchy', u'Awesome', u'upbeat', u'favorites', u'lalala', u'Alternative  Punk', u'Favourites', u'seen live', u'funky', u'soft', u'brit rock', u'male vocalist', u'male vocalists', u'wonderful', u'40', u'positive', u'brit pop', u'Post-punk revival', u'indie pop', u'art rock', u'fun', u'8 of 10 stars', u'2000s', u'alt-rock', u'melodica', u'Britrock', u'La la la la', u'lalalala', u'britannique', u'if my life was a movie - this would be my soundtrack', u'i love singing along', u'Franz', u'headbopping tunes', u'ff', u'angular guitar playing', u'jam hot']"
259,Can't Stop Feeling,271074,1968873,181000,"[u'indie rock', u'indie', u'rock', u'british', u'alternative', u'alternative rock', u'franz ferdinand', u'Scottish', u'britpop', u'electronic', u'dance', u'love at first listen', u'2009', u'00s', u'pop', u'seen live', u'catchy', u'cool', u'Chuck', u'Post-punk revival', u'UK', u'favorites', u'Love', u'easy listening', u'post-punk', u'Retro', u'best of 2009', u'alternative dance', u'songs that make me happy', u'Franz', u'vugube62', u'happy', u'new wave', u'Awesome', u'sex', u'Favorite', u'Funk Rock', u'fucking good', u""let's dance"", u'would fuck to this', u'like Jane Fonda playing Gloria', u'makes you wanna jump and sing along', u'jazz', u'punk', u'New-Wave', u'energy', u'funk', u'Post punk', u'tv', u'new rave']"
260,Ulysses,581258,3970652,191000,"[u'indie rock', u'indie', u'alternative', u'british', u'rock', u'alternative rock', u'franz ferdinand', u'britpop', u'electronic', u'dance', u'2009', u'Scottish', u'00s', u'FUCKING AWESOME', u'post-punk', u'la la la la la la', u'songs I am likely to start singing loudly in public', u'catchy as shit', u'remix', u'Awesome', u'sexy', u'catchy', u'pop', u'cool', u'lovedbygdchill', u'seen live', u'UK', u'Love', u'Electro-Rock', u'electronica', u'lovedbyale', u'so fucking good', u'loved on first listen', u'art rock', u'brit rock', u'Favorite', u'handclaps', u'Post-punk revival', u'getting high', u'sexy vocal', u'groove', u'party', u'best of 2009', u'tonight', u'fucking good', u'alexapranos kapranos', u'partyparty', u'2008', u'electro', u'pop rock']"
261,We Made You,388027,1865518,270000,"[u'rap', u'Eminem', u'hip hop', u'Hip-Hop', u'We Made You', u'2009', u'00s', u'pop', u'slim shady', u'funny', u'Gangsta Rap', u'relapse', u'catchy', u'american', u'detroit', u'shady records', u'dr dre', u'Eminem - We Made You', u'white rappers', u'dance', u'fun', u'parody', u'fav', u'hilarious', u'FUCKING AWESOME', u'pop culture', u'american hip-hop', u'i fucks with it', u'crazy', u'favourite', u'hot', u'I Like It', u'songs of 2009', u'comeback', u'Dr. Dre', u'Detroit Hip-Hop', u'midwest hip-hop', u'2000s hip-hop', u'bitches rock this shit hard core', u'sexy', u'hiphop', u'comedy', u'amazing', u'rnb', u'english', u'lol', u'2000s', u'Officially Shit', u'True Norwegian Black Metal', u'UK top 40']"
262,I'm So Fancy,159,663,0,[]
263,FREAKY PRINCE$$ Prod By NAR,90,622,0,[]
264,Ninna Nanna Di Mazzarò,3193,15818,281000,"[u'italian', u'rap', u'hip hop', u'Hip-Hop', u'Caparezza', u'italian rap', u'italiana', u'songwriter', u'male vocalist', u'male vocalists', u'00s', u'2006', u'2000s', u'italiano', u'Cantautore', u'italian hip-hop', u'FLAC', u'Impegnata', u'Italian Hip Hop', u'Hip Hop Italiano', u'Rap Italiano', u'Voci maschili', u'maschi', u'maschio', u'occhi a cuoricino', u'Hip Hop Italiana', u'hip-hop italiano', u'voce maschile', u'Hip-Hop Italiana']"
265,Cose che non capisco,4766,31646,228000,"[u'rap', u'italian', u'Caparezza']"
266,Caparezza - Museica [Full Album],1,2,0,[]
267,Love for Sale,107525,303527,423000,"[u'jazz', u'saxophone', u'bebop', u'cole porter', u'Hard Bop', u'miles davis', u'cool jazz', u'Smooth Jazz', u'cannonball adderley', u'Porieux-loved', u'instrumental', u'trumpet', u'Hardbop', u'strings organs rubber wind', u'love for sale', u'Jazz-sax', u'jazz saxophone', u'blue note', u'hank jones', u'blues', u'Sam Jones', u'art blakey', u'Instrumental Jazz Tag', u'lekkere jazz', u'slgdmjazz', u'cannonball adderley radio', u'chillout', u'opera', u'Love', u'romantic', u'sax', u'night', u'90s', u'alto sax', u'sunday', u'american', u'summer', u'covers', u'musical', u'smooth', u'fip', u'jazzy', u'cool', u'good', u'50s', u'standard', u'Favorite', u'relax', u'fav', u'best']"
268,Strange Meadow Lark,143155,451061,445000,"[u'jazz', u'cool jazz', u'piano', u'jazz piano', u'dave brubeck', u'instrumental', u'saxophone', u'50s', u'West Coast Jazz', u'1052 jazz piano', u'Mellow', u'west coast', u""50's"", u'jazz saxophone', u'westcoast', u'Sandersounds', u'traditional jazz', u'ultralounge', u'blues-jazz top', u'The Dave Brubeck Quartet', u'mpsvd-jazz-m', u'chillout', u'classic', u'USA', u'lounge', u'laid back', u'winter', u'bar', u'jazzy', u'jazz trio', u'quartet', u'relax', u'piano jazz', u'Background', u'instrumental jazz', u'1959', u'classic jazz', u'ambience', u'Favorite songs ever', u'most mellow jazz', u'jazz pianist', u'songs with animals in title', u'superbe', u'Great tune', u'101 dalmations', u'first time favorite', u'Lekker', u'My Jazz', u'Metro Jazz', u'Dave Brubeck Quartet']"
269,Do You Want To,750305,4402006,215000,"[u'rock', u'indie', u'indie rock', u'alternative', u'franz ferdinand', u'britpop', u'alternative rock', u'british', u'Scottish', u'00s', u'party', u'catchy', u'dance', u'pop', u'favorites', u'anime', u'Britrock', u'fun', u'UK', u'indie pop', u'post-punk', u'Do you want to', u'paradise kiss', u'seen live', u'Awesome', u'Love', u'Energetic', u'cool', u'2005', u'Franz', u'upbeat', u'brit rock', u'Favourites', u'dance rock', u'FUCKING AWESOME', u'pop rock', u'male vocalists', u'Love it', u'happy', u'feel good', u'scotland', u'Favorite', u'Brit', u'favorite songs', u'art rock', u'male vocalist', u'Favourite Songs', u'instrumental', u'Post punk', u'punk rock']"
270,Love Illumination,159805,1014261,222000,"[u'indie rock', u'alternative', u'alternative rock', u'Scottish', u'10s', u'indie', u'rock', u'british', u'Post-punk revival', u'2013 single', u'Awesome', u'2013', u'love at first listen', u'britpop', u'post-punk', u'glasgow', u'dance-punk', u'franz ferdinand', u'dance punk', u'heard live', u'6 of 10 stars', u'underworld', u'domino', u'positive music', u'summer 2013', u'rock alternativo', u'songs which are played in hm stores', u'amor amor', u'playlista rmf fm']"
271,Take Me Out,1571827,10670034,237000,"[u'indie', u'rock', u'indie rock', u'alternative', u'franz ferdinand', u'alternative rock', u'british', u'britpop', u'Scottish', u'00s', u'Take me out', u'favorites', u'Guitar Hero', u'pop', u'dance', u'party', u'catchy', u'UK', u'post-punk', u'brit rock', u'Franz', u'fun', u'indie pop', u'2004', u'Awesome', u'upbeat', u'cool', u'seen live', u'Energetic', u'new wave', u'happy', u'favorite songs', u'Favorite', u'scotland', u'Favourites', u'punk', u'pop rock', u'glasgow', u'male vocalists', u'FUCKING AWESOME', u'brit pop', u'Britrock', u'makes me want to dance', u'Love', u'guitar', u'Franz ferdinand - take me out', u'loved', u'favourite', u'Favourite Songs', u'Brit']"
272,Magic Moments,311,751,149000,"[u'cover', u'1958']"
273,Come Prima,576,1042,149000,[u'italians songs']
274,Nel Blu Dipinto Di Blu (Volare),415,985,178000,[]
275,Teresa non sparare,4140,10359,168000,"[u'swing', u'italian', u'male vocalists', u'easy listening', u'Fox', u'oldies', u'Like', u'jazzy', u'male vocalist', u'50s', u'dad', u'jump blues', u'Demenziale', u'italiana', u'napoli', u'nwnwnw', u'Swing and Similar', u'Voci maschili', u'maschi', u'maschio', u'divertente', u'Fred Buscaglione', u'italian swing', u'voce maschile', u'geniale figlio di puttana', u'finkmythOughts', u'budak6-amicizia']"
276,Whisky facile,3283,9189,163000,"[u'BillyBoy', u'capri in the summer', u'jazz', u'fip', u'relax', u'mike', u'Fred Buscaglione', u'VsStress', u'felicitazioni']"
277,Carina,2649,6764,145000,"[u'xmas', u'Mama', u'names', u'fred', u'napoli', u'carina', u'mes chansons']"
278,Exercises in futility IV,10460,85773,285000,[u'black metal']
279,Litani til Satan,20227,107088,273000,"[u'black metal', u'Norwegian Black Metal', u'True Norwegian Black Metal', u'metal', u'true black metal', u'satan', u'Charles Baudelaire', u'Gorgoroth', u'my favorite gorgoroth tracks', u'Favourite Songs', u'Amazing song', u'old school black metal', u'brutal gay metal', u'norwegia']"
280,Satanic Devotion,1849,5429,270000,[]
281,The First Four Trumpets,3412,11073,420000,"[u'black metal', u'industrial black metal', u'italian', u'electronic', u'industrial', u'Italy', u'industrial metal', u'Black', u'twin peaks', u'Cyber Metal', u'Avant-Garde Black Metal', u'italian black metal', u'cyber black metal', u'Black Metal from Italy', u'Electro Black Metal']"
282,Attila,3492,12087,248000,"[u'black metal', u'Ukraine', u'metal', u'Pagan', u'Ukrainian', u'pagan black metal', u'prda']"
283,Is This a Prophecy,98,413,0,[]
284,Firtan,463,1798,581000,[]
285,Satan-Prometheus,17937,94743,337000,"[u'black metal', u'True Norwegian Black Metal', u'metal', u'epic', u'Norwegian Black Metal', u'norwegian', u'true black metal', u'2009', u'Norway', u'satan', u'killer riffs', u'black fucking metal', u'total ownage', u'absolutely fucking gorgeous']"
286,Breath of Cold Black Soil,10353,46146,586000,"[u'black metal', u'atmospheric black metal']"
287,Crystal Tears of Sunrise,582,2022,273000,[]
288,The Elevenfold Seal,1582,4581,292000,[]
289,When Hammer Shines (Outro),1046,3424,146000,"[u'folk', u'ambient', u'medieval', u'nostalgic']"
290,Spleen,19986,150589,347000,"[u'black metal', u'depressive black metal', u'french black metal', u'Charles Baudelaire', u'france', u'i am so kvlt for listening to this', u'to bot or not to bot', u'french', u'poetry', u'Eargasm', u'nsbm', u'raw black metal', u'Avant-Garde Black Metal', u'genial', u'nationalist black metal', u'c baudelaire']"
291,Unearthly Kingdom,33608,187072,511000,"[u'black metal', u'True Norwegian Black Metal', u'true black metal', u'Melodic Death Metal', u'metal', u'Immortal', u'norwegian', u'myk black metal', u'epic', u'FUCKING EPIC', u'melodic black metal', u'Norwegian Black Metal', u'raw black metal', u'holy fuck', u'blackened heavy metal', u'kick ass song', u'killer bridge', u'Awesome Songs That Are Over 7 Minutes Long', u'one of best riff', u'eudes']"
292,...w krainie drzew,3387,11204,345000,"[u'atmospheric black metal', u'black metal', u'metal']"
293,Bless Thee for Granting Me Pain,5753,23422,254000,"[u'black metal', u'Norwegian Black Metal', u'True Norwegian Black Metal', u'Ragnarok']"
294,Kaikkinäkevän Silmän Alla,2245,8015,277000,"[u'black metal', u'Finnish Black Metal']"
295,Dionysian Rite,7426,26184,245000,"[u'black metal', u'metal', u'Gay Metal', u'gaycore', u'pederastcore', u'acoustic ponos']"
296,Introibo ad Alatare Satanas,14880,68903,53000,"[u'black metal', u'metal', u'spoken word', u'satan', u'Norwegian Black Metal', u'True Norwegian Black Metal', u'true black metal']"
297,"Come, Dreadful Ygg",11666,69729,655000,"[u'atmospheric black metal', u'black metal', u'great drumming', u'epic', u'Russia', u'pagan black metal', u'lovecraft', u'great title', u'i fucking love it', u'heartpiercing screams and bonecrushing growls', u'Epic Riffs', u'Merker', u'the epitome of winter', u'Kriegs', u'songs to play after you sit for an hour waiting for a bus', u'cdy']"
298,Deserve to Die,21,602,0,[]
