,Songs,Listeners,Playcount,Duration,Tags
78,"Me, Myself & I",148352,961362,256000,"[u'hip hop', u'Driving', u'club', u'summer', u'winter', u'Rainy Day', u'melancholic', u'duet', u'insomnia', u'spring', u'autumn', u'traveling', u'evening', u'me myself and i']"
79,I'm On Fire,69825,281611,245000,"[u'cover', u'electronic', u'covers', u'indie pop', u'female vocals', u'chillout', u'pop', u'experimental', u'female vocalists', u'late night', u'american', u'Fire Fire Fire', u'synth-pop', u'The Hypelist', u'4 Stars', u'Arousing', u'Bruce Springsteen', u'italo', u'sexylicious', u'fucking ange', u'natalicious partaychoonz', u'rubieralove', u'full sentence title', u'discotheque on pluto', u'vvvvv', u'tickles my BRAIN', u'stop me oh oh oh stop me']"
80,Wild Child - Edit,1548,3146,0,[]
81,Suedehead - 2011 Remastered Version,27159,89512,232000,[]
82,A Great Design,30980,149068,270000,"[u'post-punk', u'darkwave', u'2012', u'electronic', u'vocal', u'new wave', u'shoegaze', u'2013', u'cold wave', u'2010s', u'80s Pop', u'hardly art', u'somafm', u'21st century', u'Bagel', u'a strange peace and longing', u'am I in heaven now']"
83,Utopia,21957,86770,243000,"[u'synthpop', u'electronic', u'electropop', u'pop', u'female vocalists', u'Canadian', u'love at first listen', u'first', u'dreamwave', u'art pop', u'synthwave', u'pop revival', u'2016 single']"
84,Suego Faults,33264,134185,179000,"[u'gossip girl', u'indie', u'favorites', u'tv show', u'chuck bass', u'75000', u'piano prelude']"
85,Look On Down From The Bridge,83694,398576,287000,"[u'melancholy', u'chillout', u'dream pop', u'female vocalists', u'Mellow', u'soundtrackgdchill', u'rick and morty', u'sad', u'indie', u'rock', u'beautiful', u'90s', u'music to fall asleep to', u'Mazzy Star', u'The Sopranos', u'antial', u'alternative', u'dreampop', u'sebolo90', u'chill', u'alternative rock', u'sadcore', u'acoustic', u'shoegaze', u'psychedelic', u'melancholic', u'funeral', u'sopranos', u'beautifully sad', u'trance', u'classic rock', u'female', u'pop', u'favorite songs', u'singer-songwriter', u'Stoner Rock', u'favorites', u'calm', u'Love', u'leaving', u'melodic', u'death', u'american', u'deep', u'gentle', u'soft', u'relaxing', u'female vocals', u'indie folk', u'Ballad']"
86,Beauty of Dawn,4372,28232,212000,"[u'Soundtrack', u'female vocalists', u'acoustic', u'easy listening', u'beautiful', u'game', u'bard', u'video games', u'MMO', u'Online', u'mmorpg', u'Skyrim', u'elder scrolls', u'Lara-Loved']"
87,Better Together,881626,5830693,207000,"[u'acoustic', u'jack johnson', u'chill', u'Mellow', u'singer-songwriter', u'chillout', u'Love', u'relaxing', u'pop', u'rock', u'alternative', u'folk', u'guitar', u'relax', u'Better Together', u'indie', u'male vocalists', u'easy listening', u'summer', u'Surf', u'happy', u'feel good', u'romantic', u'smooth', u'soft', u'00s', u'favorites', u'Acoustic Rock', u'chill out', u'love song', u'surf music', u'alternative rock', u'jack', u'slow', u'accoustic', u'hawaii', u'sweet', u'cute', u'blues', u'beautiful', u'american', u'chilled', u'cool', u'love songs', u'chilling', u'easy', u'jj', u'indie rock', u'catchy', u'soft rock']"
88,Faded,195131,1792956,212000,"[u'EDM', u'electronic', u'pop', u'chill', u'electro', u'dance', u'epic', u'House', u'norwegian', u'synth', u'atmospheric', u'club', u'synthesizer', u'emotional', u'Ballad', u'Norway', u'10s', u'2016', u'2015', u'FM', u'2015 single', u'loveatfirstlisten', u'songs that remind me of places', u'shoegazefan', u'german number one', u'alan walker', u'playlista rmf fm', u'nocna energia', u'bbc radio1 playlist 2016', u'Iselin Solheim']"
89,West Coast,320476,4052199,256000,"[u'alternative', u'love at first listen', u'pop', u'indie', u'female vocalists', u'2014', u'Lana Del Rey', u'Ultraviolence', u'west coast', u'best of 2014', u'rock', u'indie pop', u'surf rock', u'sexy', u'psychedelic', u'chill', u'soft rock', u'american', u'perfect', u'2014 single', u'trip-hop', u'sad', u'Love', u'dream pop', u'sex', u'Psychedelic Rock', u'hot', u'chill out', u'Love it', u'Eargasm', u'<3', u'anthem', u'goosebumps guaranteed', u'addicted as fuck', u'i can see my baby swinging', u'chillout', u'alternative rock', u'experimental', u'downtempo', u'omg', u'epic', u'dark', u'sadcore', u'world', u'House', u'shoegaze', u'beautiful', u'Dreamy', u'drums', u'Driving']"
90,Nothing's Gonna Hurt You Baby,51573,327818,286000,"[u'chill', u'Love', u'shoegaze', u'My Number ONe', u'tid', u'kamienie milowe', u'z serii: jest dokladnie tak jak w tej piosence', u'plakciu', u'Philkas']"
91,In Your Nature (David Lynch remix),28296,76282,214000,"[u'gossip girl', u'2012', u'chillout', u'chill', u'world', u'3', u'american', u'remix', u'World Music', u'fav', u'sunflower', u'the best ever', u'chuck and blair', u'Skitz0rz', u'uitluisteren artist', u'favorites 2012', u'holloween skitz0rz', u'fav888', u'beanoboo', u'my dance room']"
92,No Rest for the Wicked,206986,1258586,223000,"[u'indie', u'indie pop', u'alternative', u'female vocalists', u'3', u'sunflower', u'2014 single', u'Skitz0rz', u'holloween skitz0rz', u'chillout', u'chill', u'world', u'World Music', u'lykke li', u'uitluisteren artist', u'my dance room', u'pop', u'dream pop', u'love at first listen', u'10s', u'2014', u'fav888', u'electronic', u'electronica', u'swedish', u'beautiful', u'choir', u'Dreamy', u'fip', u'female vocals', u'loved', u'soulful', u'alternative pop', u'fav', u'magic', u'n-a', u'tv show', u'softly', u'full', u'list', u'magic female voice', u'soup', u'Addicted', u'indiena sound', u'relevant magazine', u'Program Trzeci', u'pretty little liars', u'greg kurstin', u'sevdah baby', u'the wicked and the divine']"
93,In the Shadow of Our Pale Companion,89882,771538,885000,"[u'doom metal', u'folk metal', u'Progressive metal', u'Atmospheric metal', u'atmospheric', u'black metal', u'epic', u'melancholic', u'folk', u'beautiful', u'atmospheric black metal', u'Agalloch', u'ambient', u'Post-Metal', u'Avant-Garde', u'Dark metal', u'post-rock', u'Gothic Metal', u'melodic black metal', u'metal', u'Progressive rock', u'Folk Doom Metal', u'seen live', u'instrumental', u'dark', u'Awesome', u'Doom', u'Progressive', u'great', u'Pagan', u'dark ambient', u'neofolk', u'brilliant', u'pagan metal', u'Avant-garde Metal', u'Masterpiece', u'Favourite Songs', u'forest', u'progressive black metal', u'extreme progressive metal', u'post metal', u'Progressive Folk Metal', u'folk doom', u'Songs over 10 minutes long', u'Totally fucking awesome track', u'q4jslfm', u'4jspostmetal', u'Win of the most absolute degree', u'heavy metal', u'rock']"
94,Hear Me Now,67489,333004,193000,"[u'electronic', u'House']"
95,Nude as the News,74831,376841,263000,"[u'indie', u'singer-songwriter', u'indie rock', u'female vocalists', u'alternative', u'Cat Power', u'rock', u'folk', u'90s', u'seen live', u'sadcore', u'Lo-Fi', u'Mellow', u'indie folk', u'experimental', u'sad', u'memories', u'calm', u'Favourites', u'Favourite Songs', u'The Trick is to Keep Breathing', u'soundtrack of my room', u'indie pop', u'favorites', u'beautiful', u'heard on Pandora', u'greatness in simplicity', u'noise', u'classic rock', u'electronic', u'female', u'jazz', u'pop', u'chill', u'japanese', u'80s', u'alternative rock', u'favorite songs', u'heavy', u'dance', u'repetitive', u'Love', u'epic', u'industrial', u'experimental techno', u'shoegaze', u'night', u'moody', u'swing', u'crazy']"
96,The Greatest,530789,3713053,205000,"[u'female vocalists', u'indie', u'Mellow', u'singer-songwriter', u'Cat Power', u'beautiful', u'folk', u'alternative', u'melancholy', u'sad', u'piano', u'indie rock', u'The greatest', u'female vocalist', u'chillout', u'rock', u'indie pop', u'acoustic', u'female', u'favorites', u'my blueberry nights', u'Dreamy', u'Soundtrack', u'melancholic', u'relax', u'chill', u'slow', u'calm', u'Love', u'indie folk', u'Rainy Day', u'Favourites', u'gilbert', u'american', u'soft', u'haunting', u'Ballad', u'easy listening', u'amazing', u'folktronica', u'Favorite', u'pop', u'alternative rock', u'relaxing', u'female vocals', u'00s', u'bones', u'Cat Power - The Greatest', u'seen live', u'favorite songs']"
97,I'm On Fire,69825,281611,245000,"[u'cover', u'electronic', u'covers', u'indie pop', u'female vocals', u'chillout', u'pop', u'experimental', u'female vocalists', u'late night', u'american', u'Fire Fire Fire', u'synth-pop', u'The Hypelist', u'4 Stars', u'Arousing', u'Bruce Springsteen', u'italo', u'sexylicious', u'fucking ange', u'natalicious partaychoonz', u'rubieralove', u'full sentence title', u'discotheque on pluto', u'vvvvv', u'tickles my BRAIN', u'stop me oh oh oh stop me']"
98,33 “GOD”,101930,566252,0,"[u'electronic', u'experimental', u'bon iver', u'folk', u'piano', u'beautiful', u'avant garde', u'american', u'post pop', u'god', u'Avant Pop', u'rockdelux', u'out pop', u'2016 single', u'lo mejor de 2016', u'momentos 2016']"
99,Break Apart,59360,187928,274000,[u'feelings stronger than any word of love']
100,Lost It To Trying,57215,335926,283000,"[u'electronic', u'ambient', u'experimental', u'art pop', u'chillout', u'trip-hop', u'indie', u'chill', u'new york', u'post-rock', u'electro', u'chamber pop', u'ambient pop', u'indietronica', u'Experimental pop', u'idm', u'Dreamy', u'glitch', u'atmospheric', u'trip hop', u'Avant-Garde', u'space music', u'trippy', u'2013', u'dreampop', u'Favorite', u'2010s', u'4 Stars', u'sublime', u'Neo-Psychedelia', u'glitch pop', u'100', u'best of 2013', u'dreamwave', u'abstract pop', u'paper towns', u'relevant magazine', u'lift me up', u':5star', u'metropsychic', u'bleepy bloopy', u'the best song of 2013', u'Margos Spuren']"
101,Suego Faults,33264,134185,179000,"[u'gossip girl', u'indie', u'favorites', u'tv show', u'chuck bass', u'75000', u'piano prelude']"
102,I Want the World to Stop,191975,1087829,274000,"[u'indie', u'indie pop', u'2010', u'2010s', u'alternative', u'lizvelrene2010', u'10s', u'pop', u'british', u'polyaztone', u'rock', u'Scottish', u'love at first listen', u'belle and sebastian', u'nochmal', u'chamber pop', u'indie rock', u'twee', u'female vocalists', u'glasgow', u'scotland', u'Bittersweet', u'indie-pop', u'best of 2010', u'handclaps', u'ponyhof', u'seen live', u'jazz', u'folk', u'twee pop', u'happy', u'folk-rock', u'new wave', u'baroque pop', u'beautiful', u'strings', u'orchestra', u'90s', u'painting', u'summer', u'literate', u'party', u'Like', u'folk rock', u'loved', u'cool', u'fluxblog', u'hand claps', u'00s', u'video']"
103,Weapon of Choice,187787,1057362,170000,"[u'rock', u'alternative rock', u'indie rock', u'Garage Rock', u'indie', u'alternative', u'00s', u'american', u'favorites', u'I would play this stuff while driving if I had a car', u'american i like', u'classic rock', u'post-punk', u'cool', u'Black Rebel Motorcylce Club', u'2007', u'Rock and Roll', u'rock n roll', u'kickass', u'guitar hero world tour', u'thissongblowyourheadaway', u'fast', u'Love', u'garage rock revival', u'shoegaze', u'psychedelic', u'Psychedelic Rock', u'loved', u'male vocalist', u'rock band', u'Favourites', u'altrock', u'rock band dlc', u'One Tree Hill', u'seen them live', u'Black Rebel Motorcycle Club', u'love at first sight', u'baby 81', u'good songs for good sex', u'brmc', u'turn it up loud', u'extreme wild sex', u'pop', u'british', u'favorite songs', u'hard rock', u'pop rock', u'catchy', u'acoustic', u'Lo-Fi']"
104,Zombie,1144939,7729464,306000,"[u'rock', u'alternative', u'90s', u'female vocalists', u'alternative rock', u'irish', u'The Cranberries', u'zombie', u'cranberries', u'female vocalist', u'pop', u'indie', u'political', u'favorites', u'sad', u'anti-war', u'classic rock', u'Grunge', u'female', u'indie rock', u'irish rock', u'1994', u'hard rock', u'beautiful', u'Awesome', u'classic', u'celtic rock', u'war', u'celtic', u'ireland', u'dark', u'guitar', u'memories', u'Pop-Rock', u'nostalgia', u'pop rock', u'soft rock', u""90's"", u'90s Rock', u'The Cranberries - Zombie', u'Favourites', u'epic', u'female vocals', u'alt rock', u'angry', u'favorite songs', u'Love', u'Favorite', u'zombies', u'the best']"
105,Orinoco Flow,277442,1640064,265000,"[u'new age', u'celtic', u'enya', u'female vocalists', u'chillout', u'ambient', u'irish', u'ethereal', u'female vocalist', u'80s', u'folk', u'relaxing', u'pop', u'easy listening', u'beautiful', u'relax', u'Mellow', u'world', u'Orinoco flow', u'1988', u'soothing', u'atmospheric', u'female', u'favorites', u'Dreamy', u'fantasy', u'chill', u'peaceful', u'smooth', u'melodic', u'Favourite Songs', u'electronic', u'Classical', u'vocal', u'instrumental', u'90s', u'Meditation', u'favorite songs', u'singer-songwriter', u'catchy', u'Awesome', u'female vocals', u'top 40', u'sensual', u'JazzysNewAge', u'rock', u'downtempo', u'synth pop', u'romantic', u'synth']"
106,This Is the Last Time,195667,1606022,283000,"[u'indie rock', u'indie', u'seen live', u'rock', u'alternative', u'alternative rock', u'2013', u'10s', u'best of 2013', u'sad', u'memories', u'atmospheric', u'Brooklyn', u'Mellow', u'melancholic', u'fip', u'4ad', u'baritone', u'5 Stars', u'9 of 10 stars', u'New York City', u'radio paradise', u'radioparadise', u'fallon', u'IIIIIIIIII AMAZING TRACK :D IIIIIIIIII', u'nonsensical', u'Life Soundtrack', u'Breathtaking', u'conan', u'album favorite', u'post punk revival', u'under 2 minutes long', u'3-stars', u'te2 tops of 2013', u'Artist favorite', u'favoritesong', u'infinite love', u'HOF 2013', u'Trouble Will Find Me', u'i lust', u'dreamlove', u'CJL Original Library', u'vacant and kind', u'hi St. Vincent']"
107,Ablaze,17181,65345,309000,"[u'shoegaze', u'american', u'electronic rock', u'dreamwave', u'2016 single']"
108,Lightsick,39785,180555,251000,"[u'ethereal', u'ambient', u'chillout', u'piano', u'indie', u'alternative', u'melancholic', u'darkwave', u""Grey's Anatomy"", u'electronic', u'pop', u'experimental', u'female vocalists', u'dark', u'Lo-Fi', u'easy listening', u'psychedelic', u'american', u'synthpop', u'female vocals', u'Gothic Rock', u'music to get the pussy wet', u'addictive', u'inspiring', u'heavenly', u'psychodelic', u'BIRP', u'angelic voice', u'dark-wave', u'gilbert', u'sweet - sweeter - nina', u'whatevertogether', u'titleluv', u'shoegazefan', u'looklater', u'lightsick']"
109,Skin,54718,255658,262000,"[u'piano', u'chillout', u'female vocalists', u'chillwave', u'darkwave', u'ambient', u'melancholic', u'heartbroken', u'piano ballad', u'chill', u'alternative', u'sad', u'Lo-Fi', u'world', u'beautiful', u'Awesome', u'3', u'melancholy', u'World Music', u'2011', u'greys anatomy', u""Grey's Anatomy"", u'love at first listen', u'psycho', u'synth-pop', u'sunflower', u'Skitz0rz', u'uitluisteren artist', u'Delena', u'immer 3mal mehr herzchen lieder', u'holloween skitz0rz', u'fav888', u'my dance room', u'wnioski aka lezki']"
110,(I Just) Died in Your Arms,300959,1300406,263000,"[u'80s', u'pop', u'rock', u'new wave', u'british', u'Cutting Crew', u'classic rock', u'One Hit Wonders', u""80's"", u'favorites', u'Love', u'soft rock', u'power ballads', u'GTA Vice city', u'oldies', u'1986', u'80s Pop', u'i just died in your arms', u'pop rock', u'Ballad', u'Power ballad', u'romantic', u'eighties', u'1980s', u'one hit wonder', u'male vocalists', u'Vice City', u'love songs', u'love song', u'songs I absolutely love', u'Grand Theft Auto', u'GTA', u'party', u'a subtle use of vocal harmony', u'80s rock', u'a vocal-centric aesthetic', u'DIED IN YOUR ARMS', u'memories', u'loved', u'80', u'Pop-Rock', u'nostalgia', u'rock ballad', u'emotion', u'major key tonality', u'ballads', u'pop rock qualities']"
111,Cold As Ice (2008 Remastered LP Version),29878,85093,0,"[u'hard rock', u'rock', u'top', u'Foreigner', u'2014', u'70s classic rock', u'lieblingslied']"
112,Ich will,482338,4367261,217000,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'hard rock', u'deutsch', u'heavy metal', u'industrial rock', u'Neue Deutsche Haerte', u'neue deutsche h\xe4rte', u'Ich Will', u'electronic', u'favorites', u'German metal', u'Gothic', u'alternative metal', u'dance metal', u'heavy', u'germany', u'tanz-metall', u'alternative', u'seen live', u'alternative rock', u'dark', u'Awesome', u'00s', u'tanz metal', u'mutter', u'Nu Metal', u'2001', u'german industrial metal', u'energy', u'party', u'Deutschrock', u'Favorite', u'8 of 10 stars', u'heavy rock', u'classic rock', u'chillout', u'Progressive metal', u'albums I own', u'cool', u'wtf', u'perfect', u'Nu-metal', u'german rock', u'tanz-metal', u'video clip']"
113,Du hast,662034,5346425,234000,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'hard rock', u'heavy metal', u'deutsch', u'90s', u'Du Hast', u'industrial rock', u'favorites', u'heavy', u'Neue Deutsche Haerte', u'Soundtrack', u'electronic', u'German metal', u'neue deutsche h\xe4rte', u'germany', u'Awesome', u'matrix', u'alternative metal', u'alternative', u'tanz metal', u'german rock', u'1997', u'tanz-metall', u'Deutschrock', u'favourite', u'Nu Metal', u'dance metal', u'seen live', u'Hard', u'male vocalist', u'sehnsucht', u'Power metal', u'dance', u'male vocalists', u'powerful', u'10 of 10 stars', u'tanz-metal', u'electronica', u'loved', u'best', u'8 of 10 stars', u'overplayed yet still awesome', u'Rammstein Du Hast', u'favorite songs', u'krautrock']"
114,Du hast,662034,5346425,234000,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'hard rock', u'heavy metal', u'deutsch', u'90s', u'Du Hast', u'industrial rock', u'favorites', u'heavy', u'Neue Deutsche Haerte', u'Soundtrack', u'electronic', u'German metal', u'neue deutsche h\xe4rte', u'germany', u'Awesome', u'matrix', u'alternative metal', u'alternative', u'tanz metal', u'german rock', u'1997', u'tanz-metall', u'Deutschrock', u'favourite', u'Nu Metal', u'dance metal', u'seen live', u'Hard', u'male vocalist', u'sehnsucht', u'Power metal', u'dance', u'male vocalists', u'powerful', u'10 of 10 stars', u'tanz-metal', u'electronica', u'loved', u'best', u'8 of 10 stars', u'overplayed yet still awesome', u'Rammstein Du Hast', u'favorite songs', u'krautrock']"
115,Like a Prayer,555784,3207682,351000,"[u'pop', u'80s', u'Madonna', u'dance', u'female vocalists', u'classic', u'Like a Prayer', u'1989', u'rock', u'gospel', u'american', u'favorites', u'female vocalist', u'Love', u'queen of pop', u""80's"", u'Disco', u'90s', u'female', u'favorite songs', u'female vocals', u'singer-songwriter', u'pop rock', u'catchy', u'epic', u'party', u'dance pop', u'top 40', u'80s Pop', u'electronic', u'sexy', u'fun', u'religious', u'Masterpiece', u'choir', u'oldies', u'USA', u'beautiful', u'favourite', u'Uplifting', u'guilty pleasure', u'controversial', u'classic rock', u'soul', u'best song ever', u'Favorite', u'diva', u'prayer', u'Pitchfork 500', u'Rolling Stones Top 500 Songs of All Time']"
116,I'm Gonna Be (500 Miles),424508,2591308,217000,"[u'80s', u'pop', u'rock', u'Scottish', u'happy', u'how i met your mother', u'Soundtrack', u'classic rock', u'folk rock', u'british', u'Love', u'folk', u'The Proclaimers', u'one hit wonder', u'upbeat', u'alternative', u'fun', u'party', u'male vocalists', u'himym', u'favorites', u'90s', u'scotland', u'nostalgia', u'singalong', u'500 miles', u'benny and joon', u'pop rock', u'guitar', u'classic', u'romantic', u'oldies', u'folk pop', u'Pop-Rock', u'One Hit Wonders', u'alternative rock', u'college rock', u'acoustic', u'happy happy joy joy', u'indie', u'favorite songs', u'catchy', u'Awesome', u'quirky', u'favourite', u'male vocalist', u'love songs', u'love song', u'celtic rock', u'male vocals']"
117,Glamorous,404028,2109266,247000,"[u'pop', u'dance', u'rnb', u'Fergie', u'Hip-Hop', u'female vocalists', u'glamorous', u'00s', u'hip hop', u'party', u'top 40', u'love at first listen', u'sexy', u'female vocalist', u'2006', u'gossip girl', u'soul', u'favorites', u'american', u'r&b', u'dance pop', u'hot', u'catchy', u'cool', u'lovin the beat', u'female', u'chill', u'rap', u'Love', u'feel good', u'relaxing', u'glam', u'guilty pleasure', u'Love it', u'2000s', u'evening', u'black eyed peas', u'skins', u'delicious', u'songs that i will still be listening to in a billion years', u'so catchy it should be outlawed', u'r & b', u'favourite 00s', u'the dutchess', u'jazzysrnbpop', u'trance', u'indie', u'favorite songs', u'albums I own', u'USA']"
118,Ojos Color Sol,28264,124433,216000,"[u'folk pop', u'hip hop', u'pop', u'acoustic', u'beautiful', u'eclectonia', u'latin grammy nominated', u'Folk hop', u'silvio rodriguez', u'amor', u'calle 13', u'corporal elements', u'guitarra de palo', u'residente']"
119,Enjoy The Silence - Remastered,87740,355605,372000,"[u'80s', u'old school', u'Depeche Mode', u'synthpop', u'techno', u'Soundtrack', u'electronic', u'british', u'new wave', u'lounge', u""80's"", u'4', u'1990', u'feeling', u'sing', u'eletronica', u'80er', u'C minor']"
120,Strong,220569,1627255,330000,"[u'pop', u'british', u'Bittersweet', u'chillout', u'minimal', u'indie', u'alternative', u'chamber pop', u'beautiful', u'love at first listen', u'london grammar', u'electronic', u'downtempo', u'haunting', u'female vocals', u'female vocalist', u'radio paradise', u'radioparadise', u'best of 2013', u'alternative rock', u'ambient', u'indie pop', u'sad', u'female vocalists', u'calm', u'Love', u'epic', u'cafe del mar', u'new wave', u'easy listening', u'urban', u'indietronica', u'night', u'Dreamy', u'vocals', u'atmospheric', u'trip hop', u'summer', u'Mellow', u'melancholy', u'Electronic Pop', u'melancholic', u'quiet', u'strong', u'Ballad', u'Heartbreaking', u'relax', u'indie-pop', u'8 of 10 stars', u'9 of 10 stars']"
121,In Your Nature (David Lynch remix),28296,76282,214000,"[u'gossip girl', u'2012', u'chillout', u'chill', u'world', u'3', u'american', u'remix', u'World Music', u'fav', u'sunflower', u'the best ever', u'chuck and blair', u'Skitz0rz', u'uitluisteren artist', u'favorites 2012', u'holloween skitz0rz', u'fav888', u'beanoboo', u'my dance room']"
122,Get Some,315964,2047979,202000,"[u'indie', u'swedish', u'female vocalists', u'alternative', u'indie pop', u'tribal', u'pop', u'sexy', u'lykke li', u'The Vampire Diaries', u'electronic', u'rock', u'drums', u'Energetic', u'female vocalist', u'2010', u'10s', u'fucking amazing', u'Vampire Diaries', u'favorite songs', u'experimental', u'indie rock', u'dance', u'catchy', u'Retro', u'World Music', u'2011', u'I love this song', u'personal favourites', u'sunflower', u'Brilliance', u'Get Some', u'my gang rotw', u'best of the year', u'Skitz0rz', u'video clip', u'favorites 2010', u'uitluisteren artist', u'parisuhde', u'holloween skitz0rz', u'my dance room', u'sense8', u'Soundtrack', u'chillout', u'chill', u'folk', u'electro', u'favorites', u'happy', u'Lo-Fi']"
123,Get Some,315964,2047979,202000,"[u'indie', u'swedish', u'female vocalists', u'alternative', u'indie pop', u'tribal', u'pop', u'sexy', u'lykke li', u'The Vampire Diaries', u'electronic', u'rock', u'drums', u'Energetic', u'female vocalist', u'2010', u'10s', u'fucking amazing', u'Vampire Diaries', u'favorite songs', u'experimental', u'indie rock', u'dance', u'catchy', u'Retro', u'World Music', u'2011', u'I love this song', u'personal favourites', u'sunflower', u'Brilliance', u'Get Some', u'my gang rotw', u'best of the year', u'Skitz0rz', u'video clip', u'favorites 2010', u'uitluisteren artist', u'parisuhde', u'holloween skitz0rz', u'my dance room', u'sense8', u'Soundtrack', u'chillout', u'chill', u'folk', u'electro', u'favorites', u'happy', u'Lo-Fi']"
124,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",26270,78268,0,[]
125,Nothing to Cry About,8568,29423,193000,"[u'alternative rock', u'indie rock', u'hard rock', u'indie', u'rock', u'alternative', u'rock n roll', u'texas', u'oh god', u'tragically yours']"
126,More Than This,234949,1084469,250000,"[u'80s', u'rock', u'new wave', u'pop', u'glam rock', u'classic rock', u'Roxy Music', u'british', u'Mellow', u'1982', u'Progressive rock', u'art rock', u'soft rock', u'lost in translation', u'new romantic', u'GTA Vice city', u'More Than This', u'favorites', u'romantic', u'beautiful', u'male vocalists', u'pop rock', u'smooth', u'chill', u'70s', u'bryan ferry', u'Soundtrack', u'alternative', u'Love', u'Ballad', u'Pitchfork 500', u'chillout', u'britpop', u'atmospheric', u'glam', u'Grand Theft Auto', u'GTA', u'roxy', u'classic', u'alternative rock', u'dance', u'easy listening', u""80's"", u'lush', u'grins and smiles and giggles and laughs', u'1970s electrochanical', u'album rock', u'guitar', u'Progressive', u'oldies']"
127,Limbs,100381,822257,591000,"[u'doom metal', u'folk metal', u'black metal', u'Progressive metal', u'metal', u'Atmospheric metal', u'Dark metal', u'Post-Metal', u'atmospheric', u'beautiful', u'Agalloch', u'Folk Doom Metal', u'melancholic', u'atmospheric black metal', u'Post-Black Metal', u'experimental', u'post-rock', u'death metal', u'neofolk', u'atmospheric folk metal', u'Progressive Folk Metal', u'folk', u'Progressive rock', u'dark', u'Doom', u'Progressive', u'progressive black metal', u'atmospheric doom metal', u'Folk Black Metal', u'atmospheric doom', u'dream metal', u'heavy metal', u'rock', u'ambient', u'USA', u'shoegaze', u'haunting', u'winter', u'melancholy', u'Gothic Metal', u'Pagan', u'pagan metal', u'FUCKING AWESOME', u'progressive doom metal', u'post metal', u'post black metal', u'blackgaze', u'Atmospheric folk doom Metal', u'Soundtrack Of My Life', u'music that gets me my dick hard']"
128,Coffee,172544,931374,268000,"[u'indietronica', u'indie', u'wake up', u'chill', u'indie electronic', u'american', u'rel-mnth:2014:january', u'electronic', u'alternative', u'Love', u'1', u'beats', u'female vocalist', u'duo', u'Fave Indie Pop', u'synth-pop', u'fotomotor', u'fallon', u'2010s', u'us', u'coffee', u'2014', u'best of 2014', u'Cocktails at Sunset', u'rel-yr:2014', u'2014 single', u'relevant magazine', u'favorite track right now', u'indie electroni', u'interest', u'a long red glare', u'goodnightmom', u'drink to me', u'Sylvan Esso', u'so good i want to throw things']"
129,Postcards From Italy,504434,4290660,256000,"[u'folk', u'indie', u'indie folk', u'balkan', u'Gypsy', u'alternative', u'Beirut', u'singer-songwriter', u'beautiful', u'summer', u'acoustic', u'00s', u'nostalgia', u'best of 2006', u'favorites', u'nostalgic', u'ukulele', u'Awesome', u'world', u'brilliant', u'Love', u'orchestral', u'melancholy', u'experimental', u'indie pop', u'sweet', u'male vocalists', u'Italy', u'Postcards from Italy', u'indie rock', u'Mellow', u'lovely', u'rock', u'favorite songs', u'happy', u'Lo-Fi', u'eclectic', u'2006', u'horns', u'amazing', u'Favorite', u'geography', u'Makes Me Smile', u'singer-songwritergdchill', u'Gipsy Folk', u'cute', u'Dreamy', u'trumpet', u'feel good', u'folkrock']"
130,Close to Me,750376,4684435,224000,"[u'80s', u'new wave', u'post-punk', u'alternative', u'rock', u'The Cure', u'british', u'alternative rock', u'pop', u'indie', u'goth', u'favorites', u'britpop', u'Gothic Rock', u'handclaps', u'1985', u'Cure', u'Gothic', u'Post punk', u'indie pop', u'catchy', u'happy', u'classic', u'Love', u'male vocalists', u'Favourites', u'darkwave', u'dance', u'close to me', u'goth rock', u'Mellow', u'party', u""80's"", u'beautiful', u'fun', u'loved', u'classic rock', u'chillout', u'seen live', u'chill', u'indie rock', u'memories', u'1980s', u'Reasons why I love the Cure', u'sexy', u'UK', u'cute', u'dark', u'acoustic', u'Awesome']"
131,Ablaze,17181,65345,309000,"[u'shoegaze', u'american', u'electronic rock', u'dreamwave', u'2016 single']"
132,Dancing in the Dark,505328,2641697,241000,"[u'rock', u'80s', u'classic rock', u'Bruce Springsteen', u'pop', u'singer-songwriter', u'american', u'the boss', u'male vocalists', u'1984', u'dancing in the dark', u'oldies', u'heartland rock', u'dance', u'springsteen', u'favorites', u'americana', u'classic', u'folk', u'new jersey', u'party', u'1980s', u'Awesome', u'upbeat', u'classics', u'80s Pop', u'pop rock', u'memories', u'oldie', u'beautiful', u'folk rock', u'fun', u'male vocalist', u'8 of 10 stars', u'nostalgia', u'dancing', u'bruce', u'seen live', u'Love', u'saxophone', u'favourite', u'singer songwriter', u'rock n roll', u'Favorite', u'dance dance dance', u'6 of 10 stars', u'80s rock', u'rock classics', u'jazzyfunA-K', u'mpsvd-young-d']"
133,Shift - Alternate Version,29091,75020,0,"[u'similar to: pavement', u'indie rock', u'beautiful', u'00s']"
