,Songs,Listeners,Playcount,Duration,Tags
334,Surfacing,268725,1849238,218000,"[u'Nu Metal', u'metal', u'alternative metal', u'Slipknot', u'heavy metal', u'Nu-metal', u'hard rock', u'thrash metal', u'alternative', u'metalcore', u'Melodic Death Metal', u'seen live', u'rock', u'experimental', u'aggressive', u'fuck it all', u'hardcore', u'Awesome', u'fuck yeah', u'90s', u'angry', u'heard on Pandora', u'Favorite', u'1999', u'hardcore metal', u'i hate you', u'maggot music', u'metal kurwa moc dziwko', u'heavy', u'emo', u'favorites', u'drums', u'Avant-Garde', u'american', u'groovy', u'male vocalist', u'great lyrics', u'fav', u'underground', u'Extreme Metal', u'8 of 10 stars', u'2012', u'awful', u'FUCKING AWESOME', u'fuck', u'heard live', u'english lyrics', u'lame', u'1990s', u'10 of 10 stars']"
335,Jedziemy na Woodstock,1952,19103,0,"[u'punk', u'punk rock', u'polskie', u'polish punk', u'tak bardzo ja', u'idealizm']"
336,Forever Punk,981,7568,0,[u'rok temu']
337,Poczekaj na mnie,7253,49775,216000,"[u'ska', u'Punky Reggae']"
338,Chop Off My Hand,2928,12737,169000,[u'songs based on cool movies']
339,The Ballad of Chasey Lain,291124,1627829,141000,"[u'rock', u'alternative rock', u'alternative', u'punk', u'Bloodhound Gang', u'punk rock', u'comedy', u'funny', u'pop punk', u'90s', u'Grunge', u'rapcore', u'crossover', u'cool', u'lol', u'party', u'fun', u'Comedy Rock', u'00s', u'fucked up music by fucked up people', u'Bloodhound gang - The Ballad Of Chasey Lain', u'electronic', u'seen live', u'american', u'4 Stars', u'hooray for boobies', u'The Ballad of Chasey Lain', u'metal', u'Hip-Hop', u'electronica', u'indie rock', u'hard rock', u'post-punk', u'funk metal', u'good shit', u'humour', u'post-grunge', u'active', u'I love this song', u'gute laune', u'rap rock', u'rockin', u'the best', u'partyrock', u'pornstar', u'20 songs mix : fun songs', u'BHG', u'radioultra', u'woho', u'just wanna dance']"
340,Dzień wagarowicza,14946,106819,0,"[u'ska', u'punk', u'polish', u'ska-punk', u'polish punk', u'reggae', u'punk rock', u'favorite songs', u'shit', u'zabili mi zolwia', u'wagary', u'seen live', u'my music', u'My favourite bands', u'pozytywne', u'skakanka']"
341,Piosenka O Wiśle,5663,39207,225000,"[u'punk rock', u'punk', u'rock', u'polish', u'the bill', u'piosenka o wisle']"
342,Podobno,7752,56678,175000,"[u'punk', u'Oi', u'punk rock', u'polish', u'street punk', u'6 of 10 stars', u'polish punk', u'polish oi']"
343,Bezrobotni,560,2328,0,[]
344,Iwan,8534,86019,177000,"[u'Oi', u'street punk', u'punk', u'polish', u'punk rock', u'rock', u'alternative', u'9 of 10 stars', u'polskie', u'iwan', u'Oi Oi Oi', u'skinheads', u'The Analogs', u'Hlaskover Rock', u'fest ulubione', u'Tha analogs']"
345,Viva Las Vegas,2495,17656,158000,"[u'punk', u'ska', u'Energetic', u'punk rock', u'fav', u'polish', u'street punk', u'7 of 10 stars', u'joy', u'Oi', u'polish punk', u'polish music']"
346,I Was a Teenage Ghoul Scout,3777,14721,136000,[]
347,Nasz Rock'n'Roll,5223,44172,196000,"[u'punk rock', u'Best of', u'street punk', u'7 of 10 stars', u'Oi']"
348,doDekafonia,20144,195191,337000,"[u'rock', u'polish', u'alternative rock', u'folk rock', u'alternative', u'punk rock', u'polish rock', u'strachy na lachy', u'folk', u'experimental', u'male vocalists', u'perfect', u'polski rock', u'Wiktoria', u'alternativem alternative rock', u'moje urodziny 2012', u'u tadeusza']"
349,doDekafonia,20144,195191,337000,"[u'rock', u'polish', u'alternative rock', u'folk rock', u'alternative', u'punk rock', u'polish rock', u'strachy na lachy', u'folk', u'experimental', u'male vocalists', u'perfect', u'polski rock', u'Wiktoria', u'alternativem alternative rock', u'moje urodziny 2012', u'u tadeusza']"
350,Trzymając sie za Ręce (wersja soft)(bonus),3406,15959,0,"[u'punk rock', u'polish', u'rock']"
351,Too Much Blood,11209,82243,163000,"[u'horror punk', u'metal', u'rock', u'punk', u'hard rock', u'punk rock', u'drinking', u'Favourites', u'drinking songs']"
352,Ja wychodzę,999,5036,272000,[]
353,Broken,6347,40662,0,"[u'rock', u'sad', u'rock balada', u'depressed', u'acoustic', u'Bittersweet', u'rock ballad', u'bitter', u'sadness', u'i am sad and this is what i need right now', u'break-up songs', u'If Love Had A Soundtrack', u""i love you but i've chosen darkness"", u'ruptura', u'Wow so schoen alles x3', u'songs to love and die']"
354,Kill You Before You Kill Me,11387,89200,153000,"[u'horror punk', u'metal', u'hardcore', u'rock', u'punk', u'favorites', u'thrash metal', u'shared stream']"
355,Twoje Kłamstwa,7252,66998,142000,"[u'Oi', u'punk', u'punk rock', u'street punk', u'favourite', u'polish', u'heard live', u'7 of 10 stars', u'polskie', u'lzo1']"
356,I Don't Love You,473421,3782283,238000,"[u'rock', u'emo', u'alternative', u'my chemical romance', u'punk rock', u'alternative rock', u'mcr', u'punk', u'Love', u'favorites', u'emotional', u'sad', u'seen live', u'american', u'00s', u'I Dont Love You', u'pop punk', u'Favorite Bands', u'beautiful', u'screamo', u'Ballad', u'2006', u'emocore', u'Love it', u'the black parade', u'pop', u'makes me cry', u'FUCKING AWESOME', u'romantic', u'Awesome', u'i love it', u'sounds like love should feel', u'epic', u'Emo rock', u'not emo', u'breakup song', u'favorite songs', u'indie rock', u'slow', u'favourite', u'loved', u'guilty pleasure', u'Favourites', u'breakup', u'power ballads', u'rock ballads', u'sad song', u'the desperate kingdom of love', u'lo mejor', u'best song titles']"
357,Nie ma mowy,33462,373346,249000,"[u'rock', u'polish rock', u'polish', u'polskie', u'alternative rock', u'Normalsi', u'beautiful', u'melancholic', u'Ballad', u'polski rock', u'nie ma mowy', u'alternative', u'sad', u'melancholy', u'emotional', u'ulubione', u'smutne', u'muzyka i kubek herbaty', u'seen live', u'Love', u'acoustic', u'favourite', u'polska', u'Favourite Songs', u'ballads', u'sad songs', u'melancholic tracks', u'polish alternative rock', u'milosc rock polish rock', u'wyciskacze smutku', u'sentymenty', u'metal', u'chillout', u'Grunge', u'Progressive rock', u'favorites', u'memories', u'blues', u'Awesome', u'punk rock', u'nostalgic', u'nice', u'loved', u'depressing', u'male vocalists', u'great lyrics', u'interesting', u'Acoustic Rock', u'post-grunge', u'underground']"
358,Into the Fire,59871,363381,315000,"[u'rock', u'industrial', u'industrial rock', u'alternative', u'marilyn manson', u'alternative rock', u'industrial metal', u'sad', u'Gothic', u'deviliscious432', u'2009', u'piano', u'The soundtrack to my wasted life', u'elite ballads', u'Monakitty432', u'rsyniklaced', u'metal', u'hard rock', u'romantic', u'Awesome', u'great', u'punk rock', u'melancholic', u'depressing', u'male vocalists', u'brilliant', u'heart', u'groovin', u'8 of 10 stars', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'best songs ever', u'Guitar Solo', u'manson', u'Breathtaking', u'bonfire night', u'Chilled rock', u'lacrimaindarkness', u'heart-breaking', u'breaks my heart', u'. rock', u'rock is dead', u'my marilyn', u'braindustrial', u'fucking magic', u'songs too good to be true', u'darklove', u'marilyn essidois', u'from album - The High End Of Low']"
359,Złoty róg,11810,144325,270000,"[u'Hip-Hop', u'hip hop', u'polski rap', u'donguralesko', u'Polski Hip Hop']"
360,PS. (Phil Spector),711,5326,0,[]
361,Ziarna Czasu/All I Have feat. Chantelle Jackson,71,498,0,[]
362,Mówią tam na blokach,12093,114519,257000,"[u'hip hop', u'ZAJEBISTE GOWNO KURWA']"
363,I'll Be Waiting,416204,2551806,241000,"[u'soul', u'pop', u'female vocalists', u'british', u'Adele', u'10s', u'singer-songwriter', u'blues', u'jazz', u'female vocalist', u'r&b', u'00s', u'indie', u'female', u'rock', u'UK', u'rnb', u'soulful', u'2011', u'overrated', u'2010s', u'6 of 10 stars', u'soul tag', u'happy girl', u'vocal', u'alternative', u'sexy', u'indie pop', u'dance', u'Love', u'piano', u'Blue-Eyed Soul', u'motown', u'beautiful', u'melodic', u'diva', u'groovy', u'jazzy', u'fluxblog', u'female artists', u'english', u'import', u'Neo Soul', u'Neo-Soul', u'2012', u'awful', u'Love it', u'i love it', u'n-a', u'favorites 2011']"
364,Nieodwracalne,975,9265,273000,[]
365,Rolling in the Deep,1177355,12502319,228000,"[u'soul', u'Adele', u'female vocalists', u'pop', u'british', u'singer-songwriter', u'love at first listen', u'Rolling in the Deep', u'2011', u'brilliant', u'Love', u'blues', u'jazz', u'best of 2011', u'female vocalist', u'10s', u'Awesome', u'favorites', u'amazing voice', u'alternative', u'beautiful', u'2010s', u'perfect', u'Love it', u'fucking genius', u'favourite', u'power song', u'indie', u'cool', u'powerful', u'stuck in my head', u'you cannot listen to this without singing along', u'i wish i wrote this song', u'female vocals', u'indie rock', u'dance', u'piano', u'catchy', u'epic', u'piano rock', u'2010', u'10 of 10 stars', u'21', u'I could listen to this song forever', u'pure magic', u'rock', u'soulful', u'00s', u'Neo-Soul', u'breakup']"
366,R-K N.O.C 2011,625,5135,0,[]
367,Giovanni Dziadzia,14275,207975,182000,"[u'rap', u'donguralesko', u'rozkurwiacz membran', u'Hip-Hop', u'Polski Hip Hop', u'gural', u'hip hop', u'sie jaram', u'Best of', u'Don', u'the best song ever', u'polski rap', u'Sama Prawda', u'pierdolony banger', u'DJ Tuniziano', u'dj grubaz', u'dGe', u'Giovanni Dziadzia', u'The Blend Sick Project']"
368,Porozmawiajmy feat. Rychu Peja & Ewa Prus,90,983,0,[]
369,Znów,956,7778,288000,[]
370,Dzien Dobry,2403,23623,0,[]
371,Moc feat. DonGuralEsko,2233,15499,0,[u'Hip-Hop']
372,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
373,I will Be Here (wolfgang Gartner Remix Edit),25,117,0,[]
374,She Wolf (Radio Edit),641,4266,191000,[]
375,Treat Me Like A Lady (Radio Edix),16,81,0,[]
376,Colors,21037,155137,238000,"[u'electronic', u'dance', u'Romanian', u'Beautiful Song', u'passion style', u'pop', u'morandi', u'cosmic track', u'amazing', u'male vocalists', u'freedom', u'colors', u'euro dance', u'pop dance', u'electropop', u'2009', u'catchy', u'Energetic', u'club', u'duo', u'love at first listen', u'Passion', u'electronic trance', u'Summer Time', u'kocham', u'Massari', u'tuc', u'superbine', u'Pop Dance Rock', u'playlista rmf fm', u'jaka to melodia', u'kirill favorites', u'Lfavourites']"
377,Little Bad Girl [Extended],14,61,0,[]
378,Morning light (Radio Edix),14,85,0,[]
379,I Like the Way,4855,35548,210000,"[u'dance', u'male vocalists', u'dance music', u'catchy', u'great', u'00s', u""00's"", u'n-a', u'sing along', u'dance 00s', u'IsraClub']"
380,After The Love (Radio Edix),17,76,0,[]
381,Break Your Heart,599165,2902625,195000,"[u'taio cruz', u'dance', u'break your heart', u'pop', u'rnb', u'Hip-Hop', u'party', u'r&b', u'2009', u'catchy', u'hip hop', u'00s', u'urban', u""can't help but dance"", u'male vocalists', u'Ludacris', u'love hurts', u'Hot Music', u'british', u'summer 2010', u'taio', u'Taio Cruz  break your heart', u'rap', u'sexy', u'energy', u'Driving', u'club', u'loved', u'dance pop', u'2000s', u'billboard number ones 2010s', u'hit the dancefloor', u'electronic', u'rock', u'favorites', u'happy', u'House', u'male vocalist', u'2011', u'Workout', u'heart', u'2010', u'Cruz', u'UK top 40', u'Billboard Hot 100 top 10 singles in 2010', u'its ok i guess', u'taio crus', u'soul', u'singer-songwriter', u'UK']"
382,3,364598,3656110,213000,"[u'pop', u'Britney Spears', u'dance', u'sexy', u'female vocalists', u'3', u'electropop', u'2009', u'party', u'00s', u'hot', u'britney', u'catchy', u'female vocalist', u'dance-pop', u'dance all night', u'1 2 3', u'electronic', u'guilty pleasure', u'love at first listen', u'the singles collection', u'i wish i could make a video for this', u'fun', u'dance pop', u'2000s', u'catchy as hell', u'menage a trois', u'3 - Britney Spears', u'american', u'sex', u'<3', u'max martin', u'threesome', u'female', u'favorites', u'club', u'diva', u'new', u'Love it', u'legend', u'spears', u'fun sex', u'Love', u'best of 2009', u'choreography', u'makes me feel sexy', u'i want to be independent listening to', u'vocal', u'Awesome', u'top 40']"
383,Evacuate The Dancefloor (Radio Edit),43360,259265,0,"[u'dance', u'pop', u'eurodance', u'Cascada', u'female vocalists', u'trance', u'Evacuate The Dancefloor', u'party', u'loved', u'vocal trance', u'dance music', u'Hip-Hop', u'electronic', u'sexy', u'Love', u'summer', u'top', u'female vocalist', u'dance pop', u'Guilty Pleasures', u'2010s', u'Europop', u'cycling', u'cha cha cha', u'thriller', u'hands up', u'cha cha', u'clubbing', u'to nie jest kurwa techno', u'unintentionally funny', u'bad taste', u'trancepop', u'uk number one', u'musicspirit', u'hypermusic', u'fotomotor-badtaste', u'Ashamed to like', u'linedance 2009', u'DD2', u'KDWB', u'geschmacklos', u'theres only music so that theres new ringtones', u'cascada evacuate the dancefloor radio edit']"
384,I Gotta Feeling,923544,6412012,247000,"[u'pop', u'dance', u'black eyed peas', u'electronic', u'hip hop', u'party', u'Hip-Hop', u'2009', u'i gotta feeling', u'happy', u'00s', u'catchy', u'summer', u'dance-pop', u'feel good', u'I Got A Feeling', u'american', u'love at first listen', u'Love', u'upbeat', u'rnb', u'mood lifting', u'rap', u'club', u'female vocalists', u'favorites', u'Awesome', u'sexy', u'beautiful', u'fun', u'cool', u'male vocalists', u'top 40', u'best songs of 2009', u'BEP', u'David Guetta', u'male and female vocalists', u'party-time', u'2009 summer hits', u'electronica', u'Energetic', u'guilty pleasure', u'hot', u'english', u'FUCKING AWESOME', u'megahit', u'electropop', u'electro', u'House', u'favourite']"
385,Sexy Bitch,184347,1582988,196000,"[u'dance', u'House', u'party', u'2009', u'electronic', u'sexy bitch', u'pop', u'David Guetta', u'club', u'sexy', u'electro', u'Awesome', u'Akon', u'club sound', u'techno', u'00s', u'best', u'Guilty Pleasures', u'dirty pop', u'it is party time', u'electronica', u'hip hop', u'indie pop', u'catchy', u'Radio', u'gute laune', u'Dancemania', u'umpa umpa', u'welcome to the club', u'dance all night', u'Chuck', u'dancefloor', u'david', u'running songs', u'starting the weekend beginning and enjoy', u'french', u'japanese', u'favorite songs', u'memories', u'happy', u'energy', u'epic', u'urban', u'Energetic', u'JPop', u'summer', u'hiphop', u'sexy swingers', u'rnb', u'fun']"
386,Siebie Mi Daj,21072,238000,213000,"[u'reggae', u'hip hop', u'Hip-Hop', u'rap', u'dancehall', u'polish', u'grubson', u'Ruff neck', u'ragga', u'heard live', u'polish hip-hop', u'polish reggae', u'na szczycie']"
387,Moc feat. DonGuralEsko,2233,15499,0,[u'Hip-Hop']
388,I'm Into You,97141,491081,200000,"[u'pop', u'dance', u'summer', u'jennifer lopez', u'female vocalists', u'guilty pleasure', u'j-lo', u'2011 singles', u'catchy', u'american', u'rnb', u'2011', u'Hip-Hop', u'soul', u'sexy', u'Love', u'latino', u'Beach', u'Get Down', u'english', u'wonderful', u'10s', u'duets', u'stargate', u'jennifer', u'into', u'you', u'Tatiana', u'possibles', u'JL', u'lopez', u'natalia', u'pop music tag', u'Hen Party', u'valeria', u'eres', u'nayer', u'el vrother', u'casandra', u'elvrother', u'soy tu bachatu', u'yo soy el vrother', u'viktoria dayneko', u'Im into you', u'ja jestem ja', u'jennifer loez']"
389,Beautiful People [Main Version],1827,18445,0,[u'soul tag']
390,Louder (Flux Pavilion & Doctor P Remix),10488,76944,237000,"[u'dubstep', u'electronic', u'FUCKING AWESOME', u'epic remix', u'TAEK ME NAO PLZ']"
391,Siebie Mi Daj,21072,238000,213000,"[u'reggae', u'hip hop', u'Hip-Hop', u'rap', u'dancehall', u'polish', u'grubson', u'Ruff neck', u'ragga', u'heard live', u'polish hip-hop', u'polish reggae', u'na szczycie']"
392,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
393,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
394,Rób swoje,15343,148641,210000,[u'grubson']
395,Dzien Dobry,2403,23623,0,[]
396,Crush,194397,1948748,253000,"[u'Drum and bass', u'electronic', u'dnb', u""drum'n'bass"", u'Drum n Bass', u'Awesome', u'electronic rock', u'epic', u'intense', u'modern rock', u'electronica', u'catchy', u'male vocalists', u""drum 'n' bass"", u'fucking fantastic', u'starside casino', u'rock', u'upbeat', u'brilliant', u'drum & bass', u'FUCKING AWESOME', u'jump-up', u'immersion', u'australian', u'industrial', u'feel good', u'Energetic', u'cool', u'good', u'big beat', u'active', u'<3', u'shivers', u'guitar driven', u'aurgasmic', u'video clip', u'Favorite Bands', u'ambient', u'experimental', u'dubstep', u'dance', u'favorites', u'amazing', u'shit', u'J-rock', u'8 of 10 stars', u'addictive', u'Electrostep', u'male vocals', u'Masterpiece']"
397,Ruffneck,18411,190448,211000,"[u'dancehall', u'Ruff neck', u'Hip-Hop', u'hip hop', u'ska', u'ragga', u'reggae', u'rap', u'polish reggae', u'grubson', u'polish', u'heard live', u'polish hip-hop', u'Love U full 1']"
398,Siebie Mi Daj,21072,238000,213000,"[u'reggae', u'hip hop', u'Hip-Hop', u'rap', u'dancehall', u'polish', u'grubson', u'Ruff neck', u'ragga', u'heard live', u'polish hip-hop', u'polish reggae', u'na szczycie']"
399,Na Szczycie,40541,804254,245000,"[u'reggae', u'grubson', u'Hip-Hop', u'ragga', u'ragga-rap', u'polish', u'na szczycie', u'rap', u'polish hip-hop', u'polish reggae', u'Ruff neck', u'extraaaaaa szczyt', u'hip hop', u'Polski Hip Hop', u'Polski Hip-Hop', u'silesia', u'Polska muzyka', u'Inteligentny rap', u'kawalek ktory tak we mnie trafia ze mam dreszcze a lza leci po policzku', u'chillout', u'feel good', u'hiphop', u'good shit', u'dancehall', u'male vocalists', u'heard live', u'NA', u'polskie', u'Rasta', u'nowa fala', u'kocham', u'Polish hip hop', u'smutne', u'Inne', u'prawda', u'ragga dancehall', u'MaxFlo', u'awesome :O', u'je2bistosc', u'jaram holendra', u'pozytywny styl', u'may 11', u'szczycie', u'Mellianowe']"
400,Moc feat. DonGuralEsko,2233,15499,0,[u'Hip-Hop']
401,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
402,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
403,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
404,Nowa Fala,23939,293915,253000,"[u'grubson', u'reggae', u'polish reggae', u'rap', u'Ruff neck', u'dancehall', u'polish', u'Hip-Hop', u'ragga', u'Polish RAP', u'polish hip-hop', u'Ruffneck', u'ragga dancehall', u'jaram holendra', u'Grubson grubson']"
405,O.R.S. - Poczatek,1607,11446,0,"[u'Hip-Hop', u'reggae']"
406,Zanim skończę,10315,75629,144000,[u'grubson']
407,Geel skit 2,8594,49741,56000,"[u'parody', u'polka']"
408,List do K.,11472,97492,153000,"[u'reggae', u'polka']"
409,Wlasciwy kurs,1554,14732,0,"[u'Hip-Hop', u'reggae', u'ragga-rap']"
410,Zrobmy 3ODE z PZG feat. Metrowy,369,2123,0,[]
411,Okulary 3 D Feat. Jarecki Zamknijryj Mc Ruff Mc Down,359,2172,0,[]
412,Jamajkamam 2 Feat. Majkel Hoodson,384,2499,0,[]
413,Polski Hip-Hop Feat. Zustoprocent Jaroz Rah!m Wojtas Abradab,377,2498,0,[]
414,Powrót do 2005,10357,68929,149000,[]
415,Skacz ! feat. Jarecki,398,2741,0,[]
416,O.P.D.K.,11253,87770,182000,"[u'polka', u'grubson']"
417,JEA !?!,1006,9009,0,[]
418,nietak 2,1804,13307,260000,[]
419,Chore,11700,103105,245000,"[u'zajebiste', u'grubson', u'great lyrics', u'love at first listen', u'polka', u'heard live', u'polish reggae']"
420,Dobry Wieczor,1441,9158,0,[]
421,Inny Swiat Czesc 3 Feat. Skorup,404,2584,0,[]
422,Szczery,12690,122991,285000,"[u'Hip-Hop', u'reggae', u'rap', u'grubson', u'optymistic']"
423,M.P.S.,7210,64991,242000,[]
424,Gruby Brzuch feat. Brzuch,553,3512,250000,[]
425,R-K N.O.C 2011,625,5135,0,[]
426,Będąc sobą,14086,132264,261000,"[u'Nowa pyta grubsona - kozak', u'Best of', u'heard live', u'muzyka grozaca kalectwem umyslowym']"
427,Rosol J&S,1668,12751,0,[]
428,Nasza Generacja Feat. Mlode Pokolenie Cheeba Grizzlee Jotoskleja,503,3863,0,[]
429,Będąc sobą,14086,132264,261000,"[u'Nowa pyta grubsona - kozak', u'Best of', u'heard live', u'muzyka grozaca kalectwem umyslowym']"
430,Rób swoje,15343,148641,210000,[u'grubson']
431,Dzien Dobry,2403,23623,0,[]
432,Nowa Fala Remix feat. VA,1047,6189,0,[u'reggae']
433,Koniec,17753,186927,281000,"[u'reggae', u'rap', u'Hip-Hop', u'dancehall', u'polish', u'ragga', u'hip hop', u'heard live', u'polish hip-hop', u'Polski Hip Hop', u'polish reggae', u'koniec', u'grubson', u'ZAJEBISTE GOWNO KURWA']"
434,Jak Wczoraj,17829,186453,178000,"[u'reggae', u'Hip-Hop', u'polish', u'ragga', u'grubson', u'rap', u'male vocalists', u'polish hip-hop', u'polish reggae']"
435,NieMaToJak,17186,168247,224000,"[u'reggae', u'grubson', u'Hip-Hop', u'rap', u'ragga-rap', u'ragga', u'polish', u'polish reggae', u'heard live', u'polish hip-hop']"
436,Bo To Polska feat. Metrowy,1700,9689,244000,[u'reggae']
437,Przestań Się Bać,19689,219605,253000,"[u'reggae', u'grubson', u'Hip-Hop', u'rap', u'polish reggae', u'po polskiemu', u'ragga', u'polish', u'Best of', u'polish hip-hop', u'MEGA', u'slask', u'Ruffneck', u'klimat', u'they did not play it live', u'rybnik']"
438,Biba,20098,219990,203000,"[u'reggae', u'dancehall', u'rap', u'Ruffneck', u'grubson', u'rybnik', u'Hip-Hop', u'ragga', u'polish', u'polish reggae', u'hip hop', u'rapcore', u'makes me wanna dance', u'polish hip-hop', u'Polski Hip Hop', u'cheers me up', u'songs that make me shake my ass', u'Ruff neck', u'kocham ten motyw', u'Love U full 1']"
439,Kiedy Bylem (Skit),1329,9359,0,[]
440,Ruffneck,18411,190448,211000,"[u'dancehall', u'Ruff neck', u'Hip-Hop', u'hip hop', u'ska', u'ragga', u'reggae', u'rap', u'polish reggae', u'grubson', u'polish', u'heard live', u'polish hip-hop', u'Love U full 1']"
441,Siebie Mi Daj,21072,238000,213000,"[u'reggae', u'hip hop', u'Hip-Hop', u'rap', u'dancehall', u'polish', u'grubson', u'Ruff neck', u'ragga', u'heard live', u'polish hip-hop', u'polish reggae', u'na szczycie']"
442,Moc feat. DonGuralEsko,2233,15499,0,[u'Hip-Hop']
443,Dzien Dobry,2403,23623,0,[]
444,Nowa Fala Remix feat. VA,1047,6189,0,[u'reggae']
445,Koniec,17753,186927,281000,"[u'reggae', u'rap', u'Hip-Hop', u'dancehall', u'polish', u'ragga', u'hip hop', u'heard live', u'polish hip-hop', u'Polski Hip Hop', u'polish reggae', u'koniec', u'grubson', u'ZAJEBISTE GOWNO KURWA']"
446,Jak Wczoraj,17829,186453,178000,"[u'reggae', u'Hip-Hop', u'polish', u'ragga', u'grubson', u'rap', u'male vocalists', u'polish hip-hop', u'polish reggae']"
447,NieMaToJak,17186,168247,224000,"[u'reggae', u'grubson', u'Hip-Hop', u'rap', u'ragga-rap', u'ragga', u'polish', u'polish reggae', u'heard live', u'polish hip-hop']"
448,Bo To Polska feat. Metrowy,1700,9689,244000,[u'reggae']
449,Przestań Się Bać,19689,219605,253000,"[u'reggae', u'grubson', u'Hip-Hop', u'rap', u'polish reggae', u'po polskiemu', u'ragga', u'polish', u'Best of', u'polish hip-hop', u'MEGA', u'slask', u'Ruffneck', u'klimat', u'they did not play it live', u'rybnik']"
450,Biba,20098,219990,203000,"[u'reggae', u'dancehall', u'rap', u'Ruffneck', u'grubson', u'rybnik', u'Hip-Hop', u'ragga', u'polish', u'polish reggae', u'hip hop', u'rapcore', u'makes me wanna dance', u'polish hip-hop', u'Polski Hip Hop', u'cheers me up', u'songs that make me shake my ass', u'Ruff neck', u'kocham ten motyw', u'Love U full 1']"
451,Kiedy Bylem (Skit),1329,9359,0,[]
452,Ruffneck,18411,190448,211000,"[u'dancehall', u'Ruff neck', u'Hip-Hop', u'hip hop', u'ska', u'ragga', u'reggae', u'rap', u'polish reggae', u'grubson', u'polish', u'heard live', u'polish hip-hop', u'Love U full 1']"
453,Siebie Mi Daj,21072,238000,213000,"[u'reggae', u'hip hop', u'Hip-Hop', u'rap', u'dancehall', u'polish', u'grubson', u'Ruff neck', u'ragga', u'heard live', u'polish hip-hop', u'polish reggae', u'na szczycie']"
454,Moc feat. DonGuralEsko,2233,15499,0,[u'Hip-Hop']
455,NieNieNie,21884,282066,280000,"[u'reggae', u'ragga', u'hip hop', u'polish', u'rap', u'grubson', u'Ruff neck', u'Hip-Hop', u'dancehall', u'polska', u'polish hip-hop', u'polish reggae', u'Polska muzyka', u'ragga-rap', u'Nienienie', u'na szczycie']"
456,Na Szczycie,40541,804254,245000,"[u'reggae', u'grubson', u'Hip-Hop', u'ragga', u'ragga-rap', u'polish', u'na szczycie', u'rap', u'polish hip-hop', u'polish reggae', u'Ruff neck', u'extraaaaaa szczyt', u'hip hop', u'Polski Hip Hop', u'Polski Hip-Hop', u'silesia', u'Polska muzyka', u'Inteligentny rap', u'kawalek ktory tak we mnie trafia ze mam dreszcze a lza leci po policzku', u'chillout', u'feel good', u'hiphop', u'good shit', u'dancehall', u'male vocalists', u'heard live', u'NA', u'polskie', u'Rasta', u'nowa fala', u'kocham', u'Polish hip hop', u'smutne', u'Inne', u'prawda', u'ragga dancehall', u'MaxFlo', u'awesome :O', u'je2bistosc', u'jaram holendra', u'pozytywny styl', u'may 11', u'szczycie', u'Mellianowe']"
457,One feat. Emilia,2680,19395,222000,[u'Hip-Hop']
458,Nie-Ma-Nic,20557,224436,264000,"[u'reggae', u'rap', u'polish', u'polish reggae', u'Ruff neck', u'ragga', u'polish hip-hop', u'Hip-Hop', u'ska', u'ragga dancehall', u'grubson']"
459,Spiesz sie powoli,3470,36351,0,"[u'grubson', u'reggae', u'polish reggae', u'Hip-Hop', u'jamal']"
460,Nowa Fala,23939,293915,253000,"[u'grubson', u'reggae', u'polish reggae', u'rap', u'Ruff neck', u'dancehall', u'polish', u'Hip-Hop', u'ragga', u'Polish RAP', u'polish hip-hop', u'Ruffneck', u'ragga dancehall', u'jaram holendra', u'Grubson grubson']"
461,O.R.S. - Poczatek,1607,11446,0,"[u'Hip-Hop', u'reggae']"
462,Zanim skończę,10315,75629,144000,[u'grubson']
463,Geel skit 2,8594,49741,56000,"[u'parody', u'polka']"
464,List do K.,11472,97492,153000,"[u'reggae', u'polka']"
465,Wlasciwy kurs,1554,14732,0,"[u'Hip-Hop', u'reggae', u'ragga-rap']"
466,Kopara Feat. Bob One Metrowy Jahdeck,360,2284,0,[]
467,Iloraz Inteligencji Feat. Bu Kontrabanda,376,2781,0,[]
468,Geel skit 1,8831,52571,55000,"[u'parody', u'polka']"
469,Zrobmy 3ODE z PZG feat. Metrowy,369,2123,0,[]
470,Okulary 3 D Feat. Jarecki Zamknijryj Mc Ruff Mc Down,359,2172,0,[]
471,Skacz ! feat. Jarecki,398,2741,0,[]
472,O.P.D.K.,11253,87770,182000,"[u'polka', u'grubson']"
473,JEA !?!,1006,9009,0,[]
474,Czas-Miejsce-Akcja,769,4433,0,[]
475,Dzien Dobry,2403,23623,0,[]
476,Inny Swiat Czesc 3 Feat. Skorup,404,2584,0,[]
477,Szczery,12690,122991,285000,"[u'Hip-Hop', u'reggae', u'rap', u'grubson', u'optymistic']"
