,Songs,Listeners,Playcount,Duration,Tags
83,Slither,344399,1633191,248000,"[u'hard rock', u'rock', u'Velvet Revolver', u'alternative rock', u'metal', u'Slash', u'Grunge', u'Slither', u'alternative', u'heavy metal', u'classic rock', u'00s', u'favorites', u'american', u'Scott Weiland', u'vr', u'guitar', u'rock n roll', u'stone temple pilots', u'seen live', u'sexy', u'Guitar Hero 3', u'velvet revolver - slither', u'2004', u'alternative metal', u'male vocalists', u'Guitar Hero', u'Guns N Roses', u'2000s', u'wrif-fm', u'sleaze rock', u'Killer riff', u'Favorite guitar solos', u'indie', u'favorite songs', u'heavy', u'USA', u'dark', u'loud', u'Energetic', u'punk rock', u'stoner', u'glam rock', u'heard on Pandora', u'Awesome Guitar Jams', u'post-grunge', u'10 of 10 stars', u'anthems', u'kickass', u'Guitar Solo']"
84,Superhuman,127276,425723,255000,"[u'hard rock', u'rock', u'Velvet Revolver', u'alternative rock', u'alternative', u'Slash', u'metal', u'Grunge', u'Guns N Roses', u'Scott Weiland', u'favorites', u'rock n roll', u'00s', u'sleaze rock', u'fuck music', u'tragically yours', u'classic rock', u'heavy metal', u'seen live', u'indie', u'punk', u'emo', u'female vocalists', u'USA', u'arena rock', u'Gothic', u'ska', u'loud', u'american', u'male vocalist', u'male vocalists', u'Rock and Roll', u'Favorite', u'songs i love', u'guitar virtuoso', u'sleazy', u'brilliant', u'lovely', u'Nu Metal', u'drugs', u'8 of 10 stars', u'fuck', u'6 of 10 stars', u'4 of 10 stars', u'Supergroup', u'cocaine', u'sleaze', u'rockin', u'Favourite bands', u'kickass']"
85,Headspace,127034,443491,222000,"[u'hard rock', u'rock', u'Velvet Revolver', u'alternative', u'alternative rock', u'metal', u'Grunge', u'Slash', u'seen live', u'american', u'Progressive rock', u'guitar', u'classic rock', u'heavy metal', u'indie pop', u'loud', u'rock n roll', u'00s', u'Favorite', u'Supergroup', u'favourite artists', u'Scott Weiland', u'give me one reason', u'tragically yours', u'sister stone', u'indie', u'british', u'punk', u'favorite songs', u'emo', u'indie rock', u'USA', u'Stoner Rock', u'favorites', u'epic', u'britpop', u'post-punk', u'Awesome', u'90s', u'punk rock', u""Rock 'n' Roll"", u'Awesome Guitar Jams', u'Workout', u'guitar virtuoso', u'Guitar Hero', u'sleazy', u'best', u'Cock rock', u'8 of 10 stars', u'9 of 10 stars']"
86,Fall to Pieces,302996,1424958,270000,"[u'rock', u'hard rock', u'Velvet Revolver', u'alternative rock', u'Slash', u'alternative', u'Fall to pieces', u'Power ballad', u'classic rock', u'metal', u'00s', u'favorites', u'Grunge', u'Scott Weiland', u'american', u'rock n roll', u'Ballad', u'rock ballad', u'rock ballads', u'Guns N Roses', u'2004', u'guitar', u'male vocalists', u'glam rock', u'seen live', u'sad', u'2000s', u'power ballads', u'velvet revolver - fall to pieces', u'heavy metal', u'chill', u'Awesome', u'I love this song', u'wrif-fm', u'live8', u'good music', u'sleaze rock', u'pop', u'favorite songs', u'sexy', u'memories', u'energy', u'slow', u'Love', u'epic', u'arena rock', u'beautiful', u'punk rock', u'melancholy', u'good']"
87,Laichzeit,183680,1204557,260000,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'deutsch', u'industrial rock', u'Neue Deutsche Haerte', u'Awesome', u'German metal', u'tanz metal', u'favorites', u'germany', u'tanz-metall', u'neue deutsche h\xe4rte', u'german rock', u'electronic', u'90s', u'tanz-metal', u'christian alexander tietgen', u'heavy metal', u'seen live', u'alternative', u'hard rock', u'dance', u'Love', u'Gothic Metal', u'dance metal', u'metal industrial', u'industrial-rock', u'RM', u'energy', u'epic', u'RockPop', u'alternative metal', u'dark electro', u'favourite', u'elektro', u'male vocalists', u'Favorite', u'best', u'Musik', u'i love it', u'1990s', u'7 of 10 stars', u'10 of 10 stars', u'6 of 10 stars', u'4 of 10 stars', u'Favourite Songs']"
88,Sehnsucht,288846,2179713,244000,"[u'industrial metal', u'industrial', u'metal', u'german', u'Rammstein', u'rock', u'deutsch', u'hard rock', u'heavy metal', u'Neue Deutsche Haerte', u'electronic', u'industrial rock', u'neue deutsche h\xe4rte', u'german rock', u'dance metal', u'favorites', u'90s', u'tanz-metall', u'German metal', u'germany', u'1997', u'tanz metal', u'sehnsucht', u'seen live', u'alternative metal', u'loved', u'Musik', u'Hard', u'Gothic Metal', u'live', u'Tanzmetal', u'tanz-metal', u'Best Of Industrial Metal', u'helplessly singing along', u'Hanzel und Gretyl', u'Car Drive', u'shivers on the back of my neck', u'it should be illegal for this song to be so sexy', u'sehnsucht ist so grausam', u'catchy', u'favourite', u'heard on Pandora', u'Favourites', u'8 of 10 stars', u'favorite tracks', u'10 of 10 stars', u'Favourite Songs', u'german industrial', u'metal industrial', u'lacrimaindarkness']"
89,Bestrafe Mich,231289,1516638,216000,"[u'industrial metal', u'industrial', u'metal', u'german', u'Rammstein', u'rock', u'deutsch', u'industrial rock', u'hard rock', u'90s', u'germany', u'alternative metal', u'tanz-metal', u'1997', u'Neue Deutsche Haerte', u'German metal', u'neue deutsche h\xe4rte', u'german rock', u'favorites', u'tanz-metall', u'tanz metal', u'metal industrial', u'PUNISH ME', u'electronic', u'sex', u'sehnsucht', u'Nu Metal', u'BDSM', u'3 stars', u'10 of 10 stars', u'6 of 10 stars', u'industrial-metal', u'marry me', u'Richard Kruspe', u'christian alexander tietgen', u'heavy metal', u'seen live', u'Hard', u'dark', u'Awesome', u'Driving', u'thrash metal', u'Favorite Artists', u'dark electro', u'aggressive', u'deutschland', u'deutschsprachig', u'male vocalist', u'live', u'5 Stars']"
90,"Himmel, Arsch und Zwirn",6041,35335,256000,[u'song i have seen live']
91,Volle Kraft voraus,8367,46212,196000,"[u'industrial metal', u'song i have seen live']"
92,B********,139173,1094712,254000,"[u'industrial metal', u'industrial', u'metal', u'Rammstein', u'rock', u'german', u'neue deutsche h\xe4rte', u'2009', u'germany', u'00s', u'Neue Deutsche Haerte', u'Tanzmetal', u'christian alexander tietgen', u'heavy metal', u'seen live', u'hard rock', u'deutsch', u'omfg scary as shit', u'wtf alien invasion', u'alternative metal', u'sex', u'Nu Metal', u'5 Stars', u'8 of 10 stars', u'3 stars', u'4 Stars', u'7 of 10 stars', u'10 of 10 stars', u'4 of 10 stars', u'german lyrics', u'fall', u'Post-Metal', u'dance metal', u'2 of 10 stars', u'9 lbs hammer', u'ass kicking', u'Jumped the Shark', u'seen performed live', u'song i have seen live', u'Jozi', u'zensur', u'liebe ist fur alle da', u'Liebe ist fuer alle da', u'whatever you want dawg', u'Setlist-Kattowitz-27-11-2009', u'songs I possess', u'buchstabe', u'kate beckinsale', u'ava addams', u'loona luxx']"
93,Haifisch,191809,1906213,222000,"[u'industrial metal', u'industrial', u'german', u'rock', u'Rammstein', u'heavy metal', u'metal', u'neue deutsche h\xe4rte', u'deutsch', u'Awesome', u'Neue Deutsche Haerte', u'hard rock', u'germany', u'00s', u'seen live', u'epic', u'Tanzmetal', u'2009', u'2000s', u'10 of 10 stars', u'christian alexander tietgen', u'10s', u'6 of 10 stars', u'NDH', u'dance metal', u'you tell em flake', u'liebe ist fur alle da', u'Liebe ist fuer alle da', u'alternative', u'alternative rock', u'favorites', u'memories', u'summer', u'industrial rock', u'christian', u'ebm', u'Favourites', u'wow', u'8 of 10 stars', u'perfect', u'crying', u'essentials', u'heard live', u'7 of 10 stars', u'german lyrics', u'<3', u'anthem', u'fall', u'Tears', u'Richard']"
94,Fanatica - Club mix,964,2873,315000,[]
95,Waidmanns Heil,180722,1802845,213000,"[u'industrial metal', u'metal', u'industrial', u'heavy metal', u'rock', u'german', u'Rammstein', u'neue deutsche h\xe4rte', u'germany', u'if I could fuck a song I would', u'seen live', u'2009', u'hard rock', u'Energetic', u'Neue Deutsche Haerte', u'liebe ist fur alle da', u'christian alexander tietgen', u'alternative', u'Awesome', u'melodic', u'00s', u'Masterpiece', u'10 of 10 stars', u'dance metal', u'Tanzmetal', u'nazi porn', u'wicked love', u'die kreatur muss STERRBEEEEN', u'favorites', u'Love', u'beautiful', u'angry', u'deutsch', u'great', u'Deutschrock', u'cool', u'symphonic metal', u'R', u'Guitar Hero', u'Nu Metal', u'love at first listen', u'inspiration', u'8 of 10 stars', u'Power metal', u'FUCKING AWESOME', u'2000s', u'7 of 10 stars', u'4 of 10 stars', u'german lyrics', u'<3']"
96,Pussy,236213,2553527,239000,"[u'industrial metal', u'german', u'industrial', u'rock', u'heavy metal', u'Rammstein', u'metal', u'sex', u'deutsch', u'Pussy', u'neue deutsche h\xe4rte', u'industrial rock', u'i have a dicka', u'hard rock', u'alternative metal', u'seen live', u'Deutschrock', u'male vocalists', u'00s', u'porn', u'FUCKING AWESOME', u'energy', u'Energetic', u'fun', u'funny', u'German metal', u'Tanzmetal', u'2009', u'germany', u'comedy', u'Porno', u'tanz-metal', u'alternative', u'hardcore', u'favorites', u'catchy', u'Autobahn', u'parody', u'8 of 10 stars', u'10 of 10 stars', u'Neue Deutsche Haerte', u'german hard rock', u'evil gay disco', u'pussy rule the world', u'liebe ist fur alle da', u'rammazing', u'awesome videoclip', u'alternative rock', u'dirty', u'I like']"
97,B********,139173,1094712,254000,"[u'industrial metal', u'industrial', u'metal', u'Rammstein', u'rock', u'german', u'neue deutsche h\xe4rte', u'2009', u'germany', u'00s', u'Neue Deutsche Haerte', u'Tanzmetal', u'christian alexander tietgen', u'heavy metal', u'seen live', u'hard rock', u'deutsch', u'omfg scary as shit', u'wtf alien invasion', u'alternative metal', u'sex', u'Nu Metal', u'5 Stars', u'8 of 10 stars', u'3 stars', u'4 Stars', u'7 of 10 stars', u'10 of 10 stars', u'4 of 10 stars', u'german lyrics', u'fall', u'Post-Metal', u'dance metal', u'2 of 10 stars', u'9 lbs hammer', u'ass kicking', u'Jumped the Shark', u'seen performed live', u'song i have seen live', u'Jozi', u'zensur', u'liebe ist fur alle da', u'Liebe ist fuer alle da', u'whatever you want dawg', u'Setlist-Kattowitz-27-11-2009', u'songs I possess', u'buchstabe', u'kate beckinsale', u'ava addams', u'loona luxx']"
98,Roter Sand,136704,990757,239000,"[u'industrial metal', u'industrial', u'heavy metal', u'rock', u'metal', u'Rammstein', u'Ballad', u'german', u'deutsch', u'neue deutsche h\xe4rte', u'beautiful', u'00s', u'sad', u'calm', u'germany', u'Liebe ist fuer alle da', u'acoustic', u'male vocalists', u'7 of 10 stars', u'Tanzmetal', u'tanzmetall', u'2009', u'hard rock', u'Love', u'epic', u'symphonic', u'psycho', u'Neue Deutsche Haerte', u'dance metal', u'liebe ist fur alle da', u'christian alexander tietgen', u'suedfriedhof', u'alternative rock', u'easy listening', u'orchestral', u'alone', u'scary', u'alternative metal', u'funny', u'4', u'inspiration', u'8 of 10 stars', u'loneliness', u'boring', u'life', u'3 stars', u'4 of 10 stars', u'german lyrics', u'hummable', u'first']"
99,Mehr,141568,1089266,249000,"[u'industrial metal', u'metal', u'rock', u'heavy metal', u'industrial', u'german', u'neue deutsche h\xe4rte', u'Rammstein', u'hard rock', u'deutsch', u'00s', u'Neue Deutsche Haerte', u'germany', u'Tanzmetal', u'2009', u'epic', u'male vocalists', u'dance metal', u'Liebe ist fuer alle da', u'christian alexander tietgen', u'favorites', u'Awesome', u'alternative metal', u'4', u'8 of 10 stars', u'9 of 10 stars', u'Eargasm', u'essentials', u'7 of 10 stars', u'6 of 10 stars', u'german lyrics', u'fall', u'o', u'non english', u'5 of 10 stars', u'9 lbs hammer', u'rocking out', u'yesss', u'niederrhein1-deutsch', u'niederrhein2-poprock', u'brainbanging', u'deutsch hart geil', u'favourites songs', u'music to rock out to', u'play me some more', u'mehr', u'liebe ist fur alle da', u'braindustrial', u'ich brauche vieles', u'ava addams']"
100,Liebe ist für alle da,154612,1355912,206000,"[u'industrial metal', u'german', u'metal', u'industrial', u'heavy metal', u'rock', u'Rammstein', u'neue deutsche h\xe4rte', u'deutsch', u'hard rock', u'germany', u'Neue Deutsche Haerte', u'liebe', u'2009', u'00s', u'male vocals', u'7 of 10 stars', u'Tanzmetal', u'clean vocals', u'tanz-metal', u'christian alexander tietgen', u'seen live', u'albums I own', u'favorites', u'memories', u'Love', u'world', u'Awesome', u'speed metal', u'thrash metal', u'9 of 10 stars', u'personal favourites', u'10 of 10 stars', u'6 of 10 stars', u'german lyrics', u'non english', u'NDH', u'geil', u'5 of 10 stars', u'Pussy', u'rocking out', u'about me', u'3-stars', u'lacrimaindarkness', u'leak', u'brainbanging', u'song i have seen live', u'alle', u'buahaha', u'Jozi']"
101,Links 2 3 4,289393,2210684,216000,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'deutsch', u'hard rock', u'dance metal', u'heavy metal', u'industrial rock', u'political', u'Neue Deutsche Haerte', u'German metal', u'neue deutsche h\xe4rte', u'tanz metal', u'alternative', u'germany', u'thrash metal', u'00s', u'symphonic metal', u'favorites', u'heavy', u'epic', u'8 of 10 stars', u'mutter', u'Fuckin Good Music', u'links 2 3 4', u'christian alexander tietgen', u'seen live', u'instrumental', u'dark', u'Awesome', u'guitar', u'3', u'alternative metal', u'Deutschrock', u'4', u'Power metal', u'powerful', u'2001', u'German language', u'riff', u'hardrock', u'german rock', u'tanz-metal', u'Links 234']"
102,Mein Herz Brennt,398608,3384465,0,"[u'industrial metal', u'metal', u'industrial', u'german', u'Rammstein', u'rock', u'deutsch', u'heavy metal', u'hard rock', u'neue deutsche h\xe4rte', u'Mein Herz brennt', u'favorites', u'Neue Deutsche Haerte', u'germany', u'epic', u'alternative', u'symphonic metal', u'tanz metal', u'Awesome', u'00s', u'Nu Metal', u'tanz-metall', u'Soundtrack', u'heavy', u'alternative metal', u'German metal', u'dance metal', u'seen live', u'beautiful', u'industrial rock', u'intense', u'german rock', u'electronic', u'dark', u'amazing', u'dramatic', u'Favourites', u'NDH', u'play it loud', u'tanz-metal', u'Hard', u'sad', u'loved', u'male vocalist', u'8 of 10 stars', u'FUCKING AWESOME', u'7 of 10 stars', u'10 of 10 stars', u'sandman', u'Loved Songs']"
103,Madness,518279,4499682,280000,"[u'rock', u'alternative', u'alternative rock', u'Muse', u'The 2nd law', u'british', u'electronic', u'madness', u'2012', u'pop', u'dubstep', u'male vocalists', u'love at first listen', u'10s', u'sexy', u'Progressive rock', u'electronic rock', u'synthpop', u'magic', u'musestep', u'epic', u'9 of 10 stars', u'2010s', u'Delight', u'glamtastic', u'greatest of the greatest', u'seen live', u'indie', u'soul', u'experimental', u'pop rock', u'Awesome', u'favourite', u'perfect to listen to while leaving the planet', u'want to see live', u'2012 single', u'best of 2012', u'10 of 10 stars', u'new prog', u'british rock', u'i could listen to this forever', u'sonic rock', u'pretty fucking awesome', u'luminous', u'Still Better than radiohead', u'classic rock', u'chillout', u'electropop', u'chill', u'favorite songs']"
104,Starlight,1300165,12244881,239000,"[u'alternative rock', u'rock', u'alternative', u'Muse', u'british', u'indie', u'Progressive rock', u'indie rock', u'beautiful', u'britpop', u'starlight', u'seen live', u'Love', u'favorites', u'Awesome', u'00s', u'epic', u'male vocalists', u'piano', u'brit rock', u'UK', u'electronic', u'pop', u'space rock', u'amazing', u'Britrock', u'songs to hear before you die', u'happy', u'Favourites', u'Love it', u'Muse - Starlight', u'piano rock', u'Progressive', u'2006', u'melancholic', u'male vocalist', u'Favourite Songs', u'black holes and revelations', u'Makes Me Smile', u'catchy', u'Favorite', u'FUCKING AWESOME', u'feelgood', u'loved', u'<3', u'british rock', u'romantic', u'favourite', u'emotional', u'great']"
105,Psycho,191053,1218568,316000,"[u'alternative rock', u'alternative', u'Your ass belongs to me now', u'rock', u'2015', u'seen live', u'british', u'hard rock', u'drones', u'Progressive rock', u'Muse', u'2015 single', u'Pherfavs', u'Progressive metal', u'epic', u'alternative pop rock', u'alternative metal', u'political', u'glam rock', u'alternative pop', u'lyrical', u'pure shit', u'Cock rock', u'10s', u'nonsense', u'Brit', u'noise-rock', u'great live', u'overdrive', u'not funny', u'political rock', u'popular music', u'alternative-rock', u'epic riff', u'music to headbang to', u'calmado', u'complete bullshit', u'the best riff', u'sencillo', u'una miegda', u'dat riff tho', u'fucking bellamy', u'no-bullshit desert-rock', u'yourassbelongtome', u'love at first listen gif', u'total headache', u'for max 17 yrs old girls', u'overdrived', u'best song of 2015', u'muse gif']"
106,Taciturn,41698,281015,325000,"[u'hard rock', u'Ballad', u'alternative metal', u'2010s', u'rock', u'sad', u'acoustic', u'melancholic', u'iowa', u'Nu-metal', u'Stone Sour', u'metal', u'Love', u'epic', u'Power ballad', u'beautiful', u'melodic', u'Hope', u'american', u'great lyrics', u'heart', u'Nu Metal', u'loneliness', u'makes me cry', u'10s', u'sad songs', u'thoughts', u'evening', u'american rock', u'amazing band', u'2010s rock', u'post-2000', u'iowa rock', u'good left undone', u'LongRoad', u'secrecy']"
107,My Name Is Allen,38454,228654,258000,"[u'alternative metal', u'Nu-metal', u'Stone Sour', u'metalcore', u'hard rock', u'house of gold and bones', u'my name is allen']"
108,RU486,39237,251086,262000,"[u'alternative metal', u'hard rock', u'heard live', u'Nu-metal', u'Stone Sour', u'heavy metal', u'thrash metal', u'Nu Metal', u'2010s', u'great intros', u'Awesome Drums', u'music choice: metal']"
109,Führe mich,90884,714470,273000,"[u'industrial metal', u'industrial', u'metal', u'rock', u'neue deutsche h\xe4rte', u'german', u'Rammstein', u'deutsch', u'nymphomaniac', u'germany', u'00s', u'8 of 10 stars', u'9 of 10 stars', u'7 of 10 stars', u'6 of 10 stars', u'4 of 10 stars', u'german lyrics', u'Neue Deutsche Haerte', u'Tanzmetal', u'lacrimaindarkness', u'awesome voice', u'CF', u'Deutschland uber Alles', u'songs I possess', u'daphne rosen', u'alexis amore', u'ava addams', u'helena karel', u'ariel meredith', u'nymphomaniac ost', u'lars von trier likes this']"
110,Mehr,141568,1089266,249000,"[u'industrial metal', u'metal', u'rock', u'heavy metal', u'industrial', u'german', u'neue deutsche h\xe4rte', u'Rammstein', u'hard rock', u'deutsch', u'00s', u'Neue Deutsche Haerte', u'germany', u'Tanzmetal', u'2009', u'epic', u'male vocalists', u'dance metal', u'Liebe ist fuer alle da', u'christian alexander tietgen', u'favorites', u'Awesome', u'alternative metal', u'4', u'8 of 10 stars', u'9 of 10 stars', u'Eargasm', u'essentials', u'7 of 10 stars', u'6 of 10 stars', u'german lyrics', u'fall', u'o', u'non english', u'5 of 10 stars', u'9 lbs hammer', u'rocking out', u'yesss', u'niederrhein1-deutsch', u'niederrhein2-poprock', u'brainbanging', u'deutsch hart geil', u'favourites songs', u'music to rock out to', u'play me some more', u'mehr', u'liebe ist fur alle da', u'braindustrial', u'ich brauche vieles', u'ava addams']"
111,Liebe ist für alle da,154612,1355912,206000,"[u'industrial metal', u'german', u'metal', u'industrial', u'heavy metal', u'rock', u'Rammstein', u'neue deutsche h\xe4rte', u'deutsch', u'hard rock', u'germany', u'Neue Deutsche Haerte', u'liebe', u'2009', u'00s', u'male vocals', u'7 of 10 stars', u'Tanzmetal', u'clean vocals', u'tanz-metal', u'christian alexander tietgen', u'seen live', u'albums I own', u'favorites', u'memories', u'Love', u'world', u'Awesome', u'speed metal', u'thrash metal', u'9 of 10 stars', u'personal favourites', u'10 of 10 stars', u'6 of 10 stars', u'german lyrics', u'non english', u'NDH', u'geil', u'5 of 10 stars', u'Pussy', u'rocking out', u'about me', u'3-stars', u'lacrimaindarkness', u'leak', u'brainbanging', u'song i have seen live', u'alle', u'buahaha', u'Jozi']"
112,Wiener Blut,146501,1175118,232000,"[u'industrial metal', u'metal', u'industrial', u'rock', u'Rammstein', u'heavy metal', u'german', u'Neue Deutsche Haerte', u'Josef Fritzl', u'alternative metal', u'00s', u'neue deutsche h\xe4rte', u'germany', u'seen live', u'Tanzmetal', u'2009', u'hard rock', u'dark', u'male vocalists', u'8 of 10 stars', u'10 of 10 stars', u'dance metal', u'christian alexander tietgen', u'ambient', u'epic', u'deutsch', u'best lyrics', u'2000s', u'gaensehaut', u'heard live', u'4 of 10 stars', u'german lyrics', u'blood', u'Harsh', u'Legendary', u'5 of 10 stars', u'9 lbs hammer', u'Tough', u'lovelovelove', u'harsh industrial', u'amazing lyrics', u'ass kicking', u'lacrimaindarkness', u'1 of 10 stars', u'seen performed live', u'amstetten', u'song i have seen live', u'penelope cruz', u'Jozi', u'Full Wypierdol']"
113,Frühling in Paris,161286,1510412,285000,"[u'industrial metal', u'german', u'Rammstein', u'metal', u'neue deutsche h\xe4rte', u'deutsch', u'rock', u'heavy metal', u'industrial', u'seen live', u'germany', u'beautiful', u'melancholy', u'00s', u'paris', u'Neue Deutsche Haerte', u'Love it', u'tanz metal', u'Tanzmetal', u'liebe ist fur alle da', u'christian alexander tietgen', u'2009', u'Love', u'Gothic', u'beauty', u'Ballad', u'8 of 10 stars', u'pure bliss', u'Metal Ballade', u'je ne regrette rien', u'chillout', u'hard rock', u'favorites', u'calm', u'epic', u'Awesome', u'Favorite Artists', u'love at first listen', u'FUCKING AWESOME', u'essentials', u'edith piaf', u'6 of 10 stars', u'german lyrics', u'fall', u'Failure', u'sound storm', u'Erotic', u'Favourite Band', u'geil', u'5 of 10 stars']"
114,B********,139173,1094712,254000,"[u'industrial metal', u'industrial', u'metal', u'Rammstein', u'rock', u'german', u'neue deutsche h\xe4rte', u'2009', u'germany', u'00s', u'Neue Deutsche Haerte', u'Tanzmetal', u'christian alexander tietgen', u'heavy metal', u'seen live', u'hard rock', u'deutsch', u'omfg scary as shit', u'wtf alien invasion', u'alternative metal', u'sex', u'Nu Metal', u'5 Stars', u'8 of 10 stars', u'3 stars', u'4 Stars', u'7 of 10 stars', u'10 of 10 stars', u'4 of 10 stars', u'german lyrics', u'fall', u'Post-Metal', u'dance metal', u'2 of 10 stars', u'9 lbs hammer', u'ass kicking', u'Jumped the Shark', u'seen performed live', u'song i have seen live', u'Jozi', u'zensur', u'liebe ist fur alle da', u'Liebe ist fuer alle da', u'whatever you want dawg', u'Setlist-Kattowitz-27-11-2009', u'songs I possess', u'buchstabe', u'kate beckinsale', u'ava addams', u'loona luxx']"
115,Ich tu dir weh,198784,1999568,302000,"[u'industrial metal', u'industrial', u'german', u'Rammstein', u'heavy metal', u'metal', u'rock', u'neue deutsche h\xe4rte', u'Ich tu dir weh', u'hard rock', u'germany', u'Energetic', u'deutsch', u'alternative metal', u'Nu Metal', u'Neue Deutsche Haerte', u'christian alexander tietgen', u'2009', u'energy', u'dark', u'Awesome', u'industrial rock', u'sex', u'great lyrics', u'00s', u'sex music', u'torture', u'Tanzmetal', u'lounge metal', u'tanzmetall', u'brainbanging', u'liebe ist fur alle da', u'Liebe ist fuer alle da', u'seen live', u'Hard', u'favorites', u'catchy', u'morning', u'aggressive', u'male vocalists', u'fav', u'BDSM', u'3 stars', u'eclectonia', u'german lyrics', u'violence', u'yeah', u'divine', u'dance metal', u'sadistic']"
116,Rammlied,174647,1582299,318000,"[u'industrial metal', u'industrial', u'Rammstein', u'german', u'metal', u'heavy metal', u'neue deutsche h\xe4rte', u'rock', u'deutsch', u'tanz metal', u'rammlied', u'2009', u'epic', u'music for tossing furniture around', u'seen live', u'hard rock', u'germany', u'industrial rock', u'alternative metal', u'christian alexander tietgen', u'Gothic', u'00s', u'anthem', u'european', u'Neue Deutsche Haerte', u'Hammer', u'German metal', u'dance metal', u'Tanzmetal', u'q3', u'liebe ist fur alle da', u'chillout', u'vocal', u'alternative', u'ambient', u'Love', u'Awesome', u'song', u'new', u'12', u'Deutschrock', u'Berlin', u'b-side', u'Europe', u'Nu Metal', u'8 of 10 stars', u'9 of 10 stars', u'best lyrics', u'2000s', u'3 stars']"
117,What A Way To Go - From The HBO Series True Detective / Soundtrack,2470,7099,0,[]
118,Lately - From The HBO Series True Detective,3483,13114,0,[]
119,All The Gold In California - From The HBO Series True Detective,1068,3118,0,[]
120,The Only Thing Worth Fighting For - From The HBO Series True Detective,24392,98012,0,"[u'Soundtrack', u'indie', u'americana', u'Soundtrack Of My Life', u'true detective', u'writhing in emotional pain']"
121,Nevermind,51716,249179,280000,"[u'true detective', u'Soundtrack', u'singer-songwriter', u'new', u'fip', u'leonard cohen', u'radio paradise', u'radioparadise', u'slinky', u'tv music', u'movie song', u'ktcth', u'gr last']"
122,Lately - From The HBO Series True Detective,3483,13114,0,[]
123,My Least Favorite Life - From The HBO Series True Detective,5294,23379,0,[]
124,The Only Thing Worth Fighting For - From The HBO Series True Detective,24392,98012,0,"[u'Soundtrack', u'indie', u'americana', u'Soundtrack Of My Life', u'true detective', u'writhing in emotional pain']"
125,Closer - Unrecalled,9469,16080,0,[u'mixtape kimi']
126,While I'm Still Here - Breyer P-Orridge 'Howler' Remix,12388,28201,0,"[u'alternative rock', u'industrial']"
127,All Time Low - Todd Rundgren Remix,13715,30919,0,"[u'alternative rock', u'industrial', u'alternative', u'experimental', u'nerdcore', u'adam sapphire', u'post-nerdcore', u'Adam Zivojnovich']"
128,Black Noise,57543,258846,88000,"[u'industrial', u'instrumental', u'electronic', u'rock', u'alternative', u'alternative rock', u'10s', u'noise', u'experimental', u'dark', u'industrial rock', u'nine inch nails', u'2013', u'los angeles', u'eletronic', u'colourful song titles', u'Eletronic Rock', u'seen performed live', u'post-nerdcore']"
129,While I'm Still Here,57161,275594,243000,"[u'industrial rock', u'industrial', u'alternative rock', u'rock', u'10s', u'alternative', u'2013', u'eletronic', u'electronic', u'seen live', u'experimental', u'american', u'nine inch nails', u'los angeles', u'Funk Rock', u'eclectonia', u'Eletronic Rock', u'seen performed live', u'fucking bliss', u'surprise sax', u'post-nerdcore', u'it stole my heart']"
130,In Two,59684,288025,332000,"[u'industrial rock', u'industrial', u'alternative rock', u'alternative', u'rock', u'electronic', u'10s', u'american', u'nine inch nails', u'2013', u'los angeles', u'Numerical Titillation', u'eletronic', u'electro-industrial', u'Eletronic Rock', u'post-nerdcore']"
131,I Would for You,62923,324809,273000,"[u'industrial rock', u'industrial', u'rock', u'alternative rock', u'electronic', u'alternative', u'10s', u'experimental', u'Progressive rock', u'dubstep', u'Experimental Rock', u'Awesome', u'american', u'Progressive', u'nine inch nails', u'2013', u'los angeles', u'fav', u'badass', u'eletronic', u'17', u'electronic rock', u'm', u'Eletronic Rock', u'industrial dubstep', u'post-nerdcore']"
132,Running,62827,292499,248000,"[u'industrial', u'industrial rock', u'electronic', u'rock', u'alternative', u'alternative rock', u'2013', u'10s', u'experimental', u'american', u'cool', u'nine inch nails', u'los angeles', u'eletronic', u'electro-industrial', u'Meshuggah', u'Eletronic Rock', u'seen performed live', u'post-nerdcore', u'last fm favorites']"
133,Somewhat Damaged,193730,1230591,271000,"[u'industrial', u'industrial rock', u'angry', u'rock', u'nine inch nails', u'electronic', u'NIN', u'industrial metal', u'trent reznor', u'alternative rock', u'metal', u'alternative', u'favorites', u'90s', u'pissed off', u'intense', u'dark', u'darkwave', u'seen live', u'crazy', u'art rock', u'alternative metal', u'rage', u'the fragile', u'heavy metal', u'electronica', u'hard rock', u'Gothic Rock', u'favorite songs', u'Gothic', u'american', u'winter', u'dark electro', u'aggressive', u'sick', u'essentials', u'6 of 10 stars', u'my music', u'Trent', u'mastertrack', u'Porieux-loved', u'somewhat damaged', u'braindustrial', u'Hip-Hop', u'Grunge', u'Hard', u'goth', u'brutal', u'rap', u'ambient']"
